Агрегат: 04030002
Точка: П4®
Направление измерений: Произвольное
Замер: ЕФС-У
Дата и время: 30.05.2018 13:49:21
Режим измерений: Основной
Тип замера: Форма сигнала
Тип диапазона: Временной
Выборка: 32768
Единицы: м/с?
Представление величин: ПИК
Усреднения: Линейные
Количество усреднений: 1
ФВЧ (Гц): 500.000000
ФНЧ (Гц): 12800.000000
Период (мс): 1000.000000

мсек	Канал А, м/с?
509.170812	-11.065338
509.201331	-10.182346
509.231849	-7.723382
509.262368	-2.369547
509.292886	2.559558
509.323405	4.470844
509.353923	3.956697
509.384442	2.235422
509.414960	-0.178834
509.445479	-2.056588
509.475997	-3.219007
509.506516	-5.007345
509.537034	-6.840391
509.567553	-7.868685
509.598071	-7.555726
509.628590	-6.080348
509.659108	-4.023759
509.689627	0.860637
509.720145	8.606375
509.750664	15.558537
509.781182	19.559942
509.811701	19.604650
509.842219	14.999681
509.872738	6.527432
509.903256	-2.492496
509.933775	-8.382833
509.964293	-9.109344
509.994812	-6.169765
510.025330	1.520087
510.055849	10.193524
510.086367	14.921441
510.116886	13.501948
510.147404	7.108642
510.177923	-0.402376
510.208441	-5.856805
510.238960	-8.271061
510.269478	-7.332184
510.299997	-4.068468
510.330515	0.581210
510.361034	4.113176
510.391552	5.119116
510.422071	3.364310
510.452589	0.044708
510.483108	-3.263716
510.513627	-2.291307
510.544145	4.113176
510.574664	13.468417
510.605182	19.492880
510.635701	19.582296
510.666219	12.563071
510.696738	-0.178834
510.727256	-15.200869
510.757775	-27.797472
510.788293	-32.011242
510.818812	-26.623875
510.849330	-14.038449
510.879849	3.219007
510.910367	19.850546
510.940886	29.418152
510.971404	27.730410
511.001923	15.044390
511.032441	-4.649678
511.062960	-24.008430
511.093478	-36.526794
511.123997	-37.376255
511.154515	-28.255733
511.185034	-13.390177
511.215552	4.157885
511.246071	21.124737
511.276589	32.368908
511.307108	34.246662
511.337626	28.166317
511.368145	15.960913
511.398663	0.625918
511.429182	-13.904325
511.459700	-24.321390
511.490219	-26.199144
511.520737	-18.777544
511.551256	-5.812097
511.581774	10.104107
511.612293	23.248388
511.642811	28.792234
511.673330	23.293097
511.703848	9.746440
511.734367	-5.901514
511.764885	-19.939964
511.795404	-30.669989
511.825922	-32.793640
511.856441	-25.729706
511.886959	-11.512423
511.917478	5.901514
511.947996	23.091908
511.978515	33.084244
512.009033	32.637161
512.039552	23.270742
512.070070	9.321710
512.100589	-7.041579
512.131108	-22.890720
512.161626	-29.574633
512.192145	-23.941368
512.222663	-10.551191
512.253182	5.420898
512.283700	17.838667
512.314219	24.097849
512.344737	21.862427
512.375256	10.830619
512.405774	-3.241362
512.436293	-15.111452
512.466811	-23.069553
512.497330	-24.053141
512.527848	-16.966852
512.558367	-5.812097
512.588885	6.259181
512.619404	16.475060
512.649922	22.901897
512.680441	21.739477
512.710959	13.725491
512.741478	4.023759
512.771996	-5.711503
512.802515	-14.083158
512.833033	-18.017500
512.863552	-16.396820
512.894070	-11.132401
512.924589	-4.359073
512.955107	2.414256
512.985626	7.041579
513.016144	8.595198
513.046663	7.332184
513.077181	4.672032
513.107700	-0.424730
513.138218	-5.186179
513.168737	-7.868685
513.199255	-8.293415
513.229774	-6.616849
513.260292	-2.906049
513.290811	0.268251
513.321329	2.816632
513.351848	4.314364
513.382366	5.677972
513.412885	6.147410
513.443403	3.979051
513.473922	1.654212
513.504440	1.363607
513.534959	0.558855
513.565477	0.581210
513.595996	0.357668
513.626514	0.212365
513.657033	0.782398
513.687551	1.453024
513.718070	0.894169
513.748589	0.961231
513.779107	2.235422
513.809626	2.324839
513.840144	1.453024
513.870663	2.704860
513.901181	4.202593
513.931700	2.682506
513.962218	1.430670
513.992737	2.593089
514.023255	3.844926
514.053774	4.493198
514.084292	3.800217
514.114811	2.950757
514.145329	2.783100
514.175848	1.005940
514.206366	-0.894169
514.236885	-2.023057
514.267403	-3.241362
514.297922	-3.632560
514.328440	-2.391901
514.358959	-0.402376
514.389477	2.324839
514.419996	3.666092
514.450514	3.599029
514.481033	1.385962
514.511551	-2.414256
514.542070	-6.080348
514.572588	-8.885802
514.603107	-10.428244
514.633625	-8.606375
514.664144	-4.448490
514.694662	0.715335
514.725181	6.113879
514.755699	9.344064
514.786218	8.047519
514.816736	3.766686
514.847255	-2.503673
514.877773	-7.231590
514.908292	-10.137638
514.938810	-10.104107
514.969329	-6.661557
514.999847	-1.229482
515.030366	4.314364
515.060884	9.522898
515.091403	11.266526
515.121921	8.405187
515.152440	2.984288
515.182958	-2.637798
515.213477	-6.795682
515.243995	-8.405187
515.274514	-6.661557
515.305033	-3.129591
515.335551	-0.178834
515.366070	2.391901
515.396588	5.074408
515.427107	6.147410
515.457625	5.186179
515.488144	2.280130
515.518662	-1.207128
515.549181	-2.995465
515.579699	-3.889634
515.610218	-3.755509
515.640736	-1.698921
515.671255	0.111771
515.701773	3.174299
515.732292	6.795682
515.762810	9.768794
515.793329	10.998276
515.823847	9.969982
515.854366	5.901514
515.884884	-0.178834
515.915403	-6.650380
515.945921	-11.937153
515.976440	-14.932618
516.006958	-14.574951
516.037477	-11.445360
516.067995	-4.336719
516.098514	5.186179
516.129032	11.266526
516.159551	11.311234
516.190069	8.248707
516.220588	2.604267
516.251106	-3.386664
516.281625	-9.120522
516.312143	-11.970684
516.342662	-9.232292
516.373180	-1.833046
516.403699	6.035639
516.434217	11.892445
516.464736	15.133806
516.495254	14.664368
516.525773	8.762854
516.556291	0.581210
516.586810	-6.695088
516.617328	-12.786613
516.647847	-16.217985
516.678365	-13.099572
516.708884	-3.442550
516.739402	8.405187
516.769921	15.916204
516.800439	18.196335
516.830958	17.011560
516.861476	10.037045
516.891995	-1.296545
516.922514	-11.266526
516.953032	-15.681485
516.983551	-15.167337
517.014069	-8.919333
517.044588	2.324839
517.075106	13.054864
517.105625	17.447468
517.136143	16.989206
517.166662	12.093633
517.197180	3.677269
517.227699	-4.381427
517.258217	-9.288178
517.288736	-9.478189
517.319254	-6.057993
517.349773	-1.296545
517.380291	4.023759
517.410810	6.035639
517.441328	4.672032
517.471847	2.123651
517.502365	0.178834
517.532884	-2.794277
517.563402	-3.934343
517.593921	-2.436610
517.624439	0.178834
517.654958	1.754806
517.685476	2.526027
517.715995	2.604267
517.746513	1.609504
517.777032	-0.044708
517.807550	-0.178834
517.838069	0.581210
517.868587	0.737689
517.899106	0.748866
517.929624	1.520087
517.960143	1.989526
517.990661	2.727215
518.021180	2.771923
518.051698	1.631858
518.082217	-0.625918
518.112735	-0.894169
518.143254	1.743629
518.173772	3.151945
518.204291	1.263013
518.234809	-0.357668
518.265328	-0.357668
518.295846	-2.112474
518.326365	-4.470844
518.356883	-2.593089
518.387402	2.682506
518.417920	5.543846
518.448439	7.130996
518.478957	8.952865
518.509476	6.091525
518.539995	-5.052053
518.570513	-19.179920
518.601032	-27.249794
518.631550	-27.696877
518.662069	-22.443636
518.692587	-7.689851
518.723106	13.323114
518.753624	29.965830
518.784143	35.900875
518.814661	31.340614
518.845180	16.475060
518.875698	-4.537907
518.906217	-24.992018
518.936735	-35.632626
518.967254	-32.748932
518.997772	-19.559942
519.028291	-0.704158
519.058809	20.074089
519.089328	34.514915
519.119846	36.750336
519.150365	26.433865
519.180883	7.868685
519.211402	-13.054864
519.241920	-28.412212
519.272439	-35.487324
519.302957	-32.212429
519.333476	-20.096443
519.363994	-1.464201
519.394513	18.419876
519.425031	31.787699
519.455550	33.888996
519.486068	26.825064
519.516587	13.300760
519.547105	-3.140768
519.577624	-15.167337
519.608142	-20.252922
519.638661	-15.960913
519.669179	-3.934343
519.699698	7.958102
519.730216	13.881970
519.760735	11.937153
519.791253	4.672032
519.821772	-2.280130
519.852290	-5.141470
519.882809	-2.950757
519.913327	1.520087
519.943846	5.074408
519.974364	7.600434
520.004883	8.181644
520.035401	3.330779
520.065920	-5.633263
520.096438	-13.703136
520.126957	-13.680782
520.157476	-5.756211
520.187994	5.342659
520.218513	12.361883
520.249031	14.552597
520.279550	13.524302
520.310068	11.266526
520.340587	8.226353
520.371105	0.715335
520.401624	-11.445360
520.432142	-21.594175
520.462661	-24.209620
520.493179	-17.693365
520.523698	-7.846331
520.554216	1.542441
520.584735	8.494603
520.615253	11.624194
520.645772	10.249410
520.676290	5.186179
520.706809	-3.565498
520.737327	-13.580188
520.767846	-19.314045
520.798364	-16.251516
520.828883	-7.779268
520.859401	1.609504
520.889920	11.266526
520.920438	17.950438
520.950957	18.777544
520.981475	13.949033
521.011994	6.527432
521.042512	0.357668
521.073031	-4.359073
521.103549	-5.365013
521.134068	-2.526027
521.164586	2.090120
521.195105	6.717443
521.225623	9.880565
521.256142	10.595900
521.286660	7.455132
521.317179	1.698921
521.347697	-4.381427
521.378216	-8.494603
521.408734	-11.266526
521.439253	-12.563071
521.469771	-10.081753
521.500290	-2.414256
521.530808	4.292010
521.561327	7.332184
521.591845	8.069873
521.622364	7.868685
521.652882	5.186179
521.683401	-0.804752
521.713919	-6.080348
521.744438	-8.628729
521.774957	-11.042984
521.805475	-11.221818
521.835994	-7.332184
521.866512	-1.005940
521.897031	2.682506
521.927549	4.694386
521.958068	5.745034
521.988586	6.449192
522.019105	5.923868
522.049623	4.068468
522.080142	1.542441
522.110660	-2.403079
522.141179	-6.214473
522.171697	-6.303890
522.202216	-4.593792
522.232734	-2.213068
522.263253	1.073003
522.293771	4.761449
522.324290	8.136936
522.354808	9.746440
522.385327	8.695791
522.415845	5.029699
522.446364	-1.162419
522.476882	-5.588555
522.507401	-6.192119
522.537919	-4.470844
522.568438	-1.251836
522.598956	1.609504
522.629475	3.353133
522.659993	5.420898
522.690512	6.482724
522.721030	3.956697
522.751549	0.223542
522.782067	-2.146005
522.812586	-3.565498
522.843104	-3.833749
522.873623	-1.341253
522.904141	2.235422
522.934660	5.007345
522.965178	6.214473
522.995697	6.538609
523.026215	4.917928
523.056734	-0.760043
523.087252	-7.645143
523.117771	-9.992336
523.148289	-10.104107
523.178808	-9.791148
523.209326	-5.901514
523.239845	2.146005
523.270363	8.628729
523.300882	12.428946
523.331400	12.138341
523.361919	8.852271
523.392438	4.884397
523.422956	-0.089417
523.453475	-4.560261
523.483993	-6.952162
523.514512	-7.946925
523.545030	-5.409721
523.575549	-0.536501
523.606067	4.470844
523.636586	7.969279
523.667104	8.919333
523.697623	6.639203
523.728141	3.308424
523.758660	0.022354
523.789178	-0.491793
523.819697	0.290605
523.850215	0.581210
523.880734	0.357668
523.911252	-0.178834
523.941771	-1.341253
523.972289	-3.196653
524.002808	-3.565498
524.033326	-2.470141
524.063845	-1.162419
524.094363	-0.391199
524.124882	1.888932
524.155400	5.555024
524.185919	6.035639
524.216437	4.068468
524.246956	2.771923
524.277474	1.117711
524.307993	-2.660152
524.338511	-6.672734
524.369030	-7.578080
524.399548	-6.795682
524.430067	-5.096762
524.460585	-2.190713
524.491104	1.520087
524.521622	4.157885
524.552141	4.884397
524.582659	4.292010
524.613178	4.426136
524.643696	2.056588
524.674215	-1.855400
524.704733	-3.576675
524.735252	-3.822572
524.765770	-4.537907
524.796289	-5.230887
524.826807	-4.716740
524.857326	-3.151945
524.887844	-2.324839
524.918363	-1.140065
524.948881	0.402376
524.979400	2.168359
525.009919	2.838986
525.040437	3.420196
525.070956	3.621383
525.101474	3.934343
525.131993	3.800217
525.162511	1.788337
525.193030	-0.938877
525.223548	-1.833046
525.254067	-2.213068
525.284585	-1.654212
525.315104	0.178834
525.345622	2.146005
525.376141	4.347896
525.406659	4.873220
525.437178	1.385962
525.467696	-2.458964
525.498215	-5.096762
525.528733	-5.789743
525.559252	-3.576675
525.589770	1.162419
525.620289	5.644440
525.650807	7.924571
525.681326	7.734560
525.711844	7.220413
525.742363	8.013988
525.772881	7.689851
525.803400	6.862745
525.833918	6.750974
525.864437	6.326244
525.894955	3.956697
525.925474	0.402376
525.955992	-2.548381
525.986511	-4.381427
526.017029	-7.063933
526.047548	-9.925273
526.078066	-10.417067
526.108585	-9.075813
526.139103	-7.108642
526.169622	-4.593792
526.200140	-2.950757
526.230659	-1.073003
526.261177	-0.089417
526.291696	-0.480616
526.322214	-2.481318
526.352733	-4.224947
526.383251	-5.588555
526.413770	-5.633263
526.444288	-5.320304
526.474807	-2.458964
526.505325	2.257776
526.535844	5.365013
526.566362	7.600434
526.596881	9.880565
526.627400	9.031104
526.657918	5.365013
526.688437	1.162419
526.718955	-0.536501
526.749474	-0.514147
526.779992	-0.424730
526.810511	0.760043
526.841029	4.560261
526.871548	7.488663
526.902066	7.756914
526.932585	5.812097
526.963103	2.615444
526.993622	-1.039471
527.024140	-3.464904
527.054659	-4.001405
527.085177	-4.068468
527.115696	-2.805454
527.146214	0.201188
527.176733	2.928403
527.207251	3.844926
527.237770	2.950757
527.268288	0.044708
527.298807	-3.800217
527.329325	-6.337421
527.359844	-7.321007
527.390362	-7.801622
527.420881	-6.572140
527.451399	-2.771923
527.481918	1.184774
527.512436	2.682506
527.542955	2.682506
527.573473	1.251836
527.603992	1.341253
527.634510	2.146005
527.665029	0.983586
527.695547	-0.514147
527.726066	0.827106
527.756584	1.005940
527.787103	0.558855
527.817621	1.877754
527.848140	3.889634
527.878658	5.119116
527.909177	4.962636
527.939695	4.135530
527.970214	2.727215
528.000732	-1.609504
528.031251	-6.057993
528.061769	-9.031104
528.092288	-9.701731
528.122806	-8.852271
528.153325	-6.795682
528.183844	-3.889634
528.214362	0.268251
528.244881	3.397841
528.275399	5.722680
528.305918	6.057993
528.336436	3.375487
528.366955	-0.402376
528.397473	-4.113176
528.427992	-6.035639
528.458510	-4.895574
528.489029	-1.944817
528.519547	1.106534
528.550066	3.755509
528.580584	6.370953
528.611103	6.974516
528.641621	5.633263
528.672140	4.403781
528.702658	2.995465
528.733177	0.625918
528.763695	-1.654212
528.794214	-1.564795
528.824732	-0.961231
528.855251	-0.178834
528.885769	1.721275
528.916288	4.068468
528.946806	5.297950
528.977325	5.286773
529.007843	3.699623
529.038362	2.436610
529.068880	0.279428
529.099399	-2.213068
529.129917	-1.821869
529.160436	1.251836
529.190954	2.861340
529.221473	2.704860
529.251991	2.369547
529.282510	1.251836
529.313028	-1.251836
529.343547	-2.101297
529.374065	-3.129591
529.404584	-4.191416
529.435102	-3.252539
529.465621	-0.089417
529.496139	2.257776
529.526658	3.576675
529.557176	4.381427
529.587695	5.007345
529.618213	3.632560
529.648732	0.357668
529.679250	-2.928403
529.709769	-3.744332
529.740287	-2.492496
529.770806	-0.536501
529.801325	1.810692
529.831843	3.956697
529.862362	3.308424
529.892880	1.967171
529.923399	1.363607
529.953917	-0.134125
529.984436	-2.682506
530.014954	-3.163122
530.045473	-3.196653
530.075991	-2.950757
530.106510	-0.525324
530.137028	1.095357
530.167547	1.296545
530.198065	1.117711
530.228584	-0.625918
530.259102	-2.660152
530.289621	-3.252539
530.320139	-3.487258
530.350658	-2.458964
530.381176	-0.178834
530.411695	2.078942
530.442213	3.174299
530.472732	2.883694
530.503250	2.414256
530.533769	1.922463
530.564287	0.715335
530.594806	-0.715335
530.625324	-2.771923
530.655843	-4.113176
530.686361	-4.739094
530.716880	-4.292010
530.747398	-2.682506
530.777917	1.833046
530.808435	5.543846
530.838954	7.868685
530.869472	9.321710
530.899991	7.868685
530.930509	4.224947
530.961028	0.894169
530.991546	-1.833046
531.022065	-3.219007
531.052583	-4.202593
531.083102	-4.828511
531.113620	-3.420196
531.144139	0.804752
531.174657	4.359073
531.205176	5.767388
531.235694	4.929105
531.266213	2.883694
531.296731	0.223542
531.327250	-1.028294
531.357768	-1.464201
531.388287	-1.140065
531.418806	-1.330076
531.449324	-2.838986
531.479843	-2.436610
531.510361	0.312959
531.540880	2.324839
531.571398	2.291307
531.601917	1.095357
531.632435	1.575972
531.662954	3.263716
531.693472	3.844926
531.723991	3.621383
531.754509	3.576675
531.785028	2.190713
531.815546	-1.408316
531.846065	-4.470844
531.876583	-5.007345
531.907102	-3.979051
531.937620	-2.928403
531.968139	-0.827106
531.998657	1.855400
532.029176	4.202593
532.059694	4.917928
532.090213	6.527432
532.120731	8.181644
532.151250	5.946222
532.181768	1.173597
532.212287	-1.855400
532.242805	-3.286070
532.273324	-4.336719
532.303842	-4.873220
532.334361	-3.554321
532.364879	-0.670627
532.395398	2.324839
532.425916	4.962636
532.456435	7.689851
532.486953	7.734560
532.517472	6.292713
532.547990	2.906049
532.578509	-2.581912
532.609027	-8.740499
532.639546	-12.775436
532.670064	-14.597305
532.700583	-13.680782
532.731101	-9.243469
532.761620	-1.967171
532.792138	4.381427
532.822657	8.427541
532.853175	9.634668
532.883694	6.996871
532.914212	2.257776
532.944731	-2.146005
532.975249	-7.332184
533.005768	-10.193524
533.036287	-9.254646
533.066805	-5.476784
533.097324	-0.469439
533.127842	5.197356
533.158361	10.070576
533.188879	12.250113
533.219398	11.490068
533.249916	8.584021
533.280435	3.934343
533.310953	-1.609504
533.341472	-6.415661
533.371990	-9.746440
533.402509	-10.148815
533.433027	-8.919333
533.463546	-5.722680
533.494064	-0.089417
533.524583	5.007345
533.555101	9.031104
533.585620	12.887207
533.616138	13.792553
533.646657	10.841796
533.677175	5.543846
533.707694	1.307722
533.738212	-2.414256
533.768731	-5.633263
533.799249	-7.309830
533.829768	-5.722680
533.860286	-2.235422
533.890805	2.235422
533.921323	6.929808
533.951842	10.920036
533.982360	10.640608
534.012879	8.047519
534.043397	4.604969
534.073916	-0.491793
534.104434	-4.940282
534.134953	-7.410424
534.165471	-8.561666
534.195990	-8.092227
534.226508	-6.840391
534.257027	-1.967171
534.287545	4.224947
534.318064	7.790445
534.348582	8.494603
534.379101	7.891039
534.409619	5.812097
534.440138	2.503673
534.470656	-1.821869
534.501175	-4.984991
534.531693	-6.616849
534.562212	-6.650380
534.592730	-4.247302
534.623249	-1.721275
534.653768	0.245896
534.684286	1.743629
534.714805	2.011880
534.745323	2.324839
534.775842	2.771923
534.806360	2.503673
534.836879	0.715335
534.867397	-1.508910
534.897916	-3.129591
534.928434	-4.951459
534.958953	-6.661557
534.989471	-6.169765
535.019990	-3.699623
535.050508	-2.235422
535.081027	0.089417
535.111545	3.174299
535.142064	3.330779
535.172582	0.178834
535.203101	-2.280130
535.233619	-4.694386
535.264138	-7.689851
535.294656	-9.332887
535.325175	-6.259181
535.355693	-0.312959
535.386212	4.672032
535.416730	8.941688
535.447249	12.250113
535.477767	10.215878
535.508286	4.515552
535.538804	-0.670627
535.569323	-4.046113
535.599841	-7.198059
535.630360	-7.153350
535.660878	-3.219007
535.691397	2.146005
535.721915	5.901514
535.752434	8.461072
535.782952	9.489366
535.813471	8.896979
535.843989	4.929105
535.874508	-1.330076
535.905026	-6.438015
535.935545	-9.254646
535.966063	-9.992336
535.996582	-6.840391
536.027100	-1.073003
536.057619	4.873220
536.088137	9.880565
536.118656	13.591365
536.149174	15.156160
536.179693	12.373060
536.210211	5.096762
536.240730	-1.430670
536.271249	-5.007345
536.301767	-6.125056
536.332286	-3.878457
536.362804	1.207128
536.393323	6.974516
536.423841	9.254646
536.454360	8.941688
536.484878	6.806859
536.515397	1.263013
536.545915	-5.264419
536.576434	-8.572843
536.606952	-9.277001
536.637471	-8.762854
536.667989	-5.789743
536.698508	-0.625918
536.729026	1.833046
536.759545	1.799515
536.790063	1.922463
536.820582	1.162419
536.851100	-2.727215
536.881619	-5.052053
536.912137	-4.157885
536.942656	-2.056588
536.973174	-1.609504
537.003693	-0.089417
537.034211	2.369547
537.064730	2.861340
537.095248	0.804752
537.125767	-1.430670
537.156285	-4.068468
537.186804	-6.393307
537.217322	-5.454430
537.247841	-1.564795
537.278359	1.251836
537.308878	2.727215
537.339396	3.934343
537.369915	4.247302
537.400433	1.810692
537.430952	-1.073003
537.461470	-3.867280
537.491989	-6.750974
537.522507	-7.600434
537.553026	-4.571438
537.583544	-1.207128
537.614063	0.670627
537.644581	3.286070
537.675100	5.812097
537.705618	5.208533
537.736137	2.369547
537.766655	0.815929
537.797174	-0.134125
537.827692	-1.341253
537.858211	-0.536501
537.888730	1.900109
537.919248	3.710800
537.949767	4.649678
537.980285	5.320304
538.010804	5.275596
538.041322	3.308424
538.071841	1.207128
538.102359	-0.938877
538.132878	-3.934343
538.163396	-6.024462
538.193915	-3.174299
538.224433	2.738392
538.254952	8.181644
538.285470	11.333590
538.315989	12.115987
538.346507	8.427541
538.377026	1.900109
538.407544	-4.716740
538.438063	-8.740499
538.468581	-9.388772
538.499100	-6.583318
538.529618	-0.357668
538.560137	7.198059
538.590655	10.148815
538.621174	7.086287
538.651692	1.363607
538.682211	-4.023759
538.712729	-8.941688
538.743248	-10.540014
538.773766	-8.394010
538.804285	-2.794277
538.834803	2.458964
538.865322	5.543846
538.895840	7.175704
538.926359	7.198059
538.956877	3.531967
538.987396	-1.419493
539.017914	-4.638501
539.048433	-7.041579
539.078951	-8.449895
539.109470	-7.600434
539.139988	-4.895574
539.170507	-1.341253
539.201025	2.257776
539.231544	6.393307
539.262062	9.388772
539.292581	8.829917
539.323099	4.649678
539.353618	-1.385962
539.384136	-6.527432
539.414655	-8.427541
539.445173	-6.125056
539.475692	-1.520087
539.506211	3.610206
539.536729	7.913393
539.567248	12.384237
539.597766	13.736668
539.628285	10.752379
539.658803	5.856805
539.689322	-0.290605
539.719840	-6.616849
539.750359	-10.551191
539.780877	-10.193524
539.811396	-6.862745
539.841914	-3.733155
539.872433	0.894169
539.902951	5.946222
539.933470	7.332184
539.963988	4.426136
539.994507	1.497733
540.025025	-1.922463
540.055544	-5.990931
540.086062	-9.791148
540.116581	-10.461775
540.147099	-9.657022
540.177618	-8.584021
540.208136	-5.890337
540.238655	-1.251836
540.269173	2.246599
540.299692	4.962636
540.330210	6.851568
540.360729	6.169765
540.391247	2.883694
540.421766	-0.156480
540.452284	-1.676566
540.482803	-0.961231
540.513321	-0.357668
540.543840	0.715335
540.574358	2.213068
540.604877	3.420196
540.635395	4.873220
540.665914	6.192119
540.696432	6.370953
540.726951	6.359776
540.757469	5.923868
540.787988	3.531967
540.818506	-0.178834
540.849025	-3.297247
540.879543	-5.365013
540.910062	-7.242767
540.940580	-6.438015
540.971099	-2.906049
541.001617	-0.312959
541.032136	1.095357
541.062654	5.387367
541.093173	11.087692
541.123692	11.579486
541.154210	6.795682
541.184729	1.207128
541.215247	-4.101999
541.245766	-8.896979
541.276284	-11.467714
541.306803	-8.315769
541.337321	-2.861340
541.367840	2.503673
541.398358	8.058696
541.428877	13.859616
541.459395	15.346171
541.489914	12.339529
541.520432	7.354538
541.550951	0.849460
541.581469	-6.259181
541.611988	-11.445360
541.642506	-13.278406
541.673025	-10.730025
541.703543	-5.163825
541.734062	1.799515
541.764580	7.063933
541.795099	10.148815
541.825617	10.551191
541.856136	7.935748
541.886654	0.983586
541.917173	-7.153350
541.947691	-12.518363
541.978210	-13.479594
542.008728	-11.221818
542.039247	-5.633263
542.069765	1.609504
542.100284	7.063933
542.130802	8.315769
542.161321	7.354538
542.191839	6.438015
542.222358	3.666092
542.252876	-2.034234
542.283395	-6.415661
542.313913	-7.689851
542.344432	-7.063933
542.374950	-6.505078
542.405469	-5.834451
542.435987	-6.560963
542.466506	-6.214473
542.497024	0.447084
542.527543	10.461775
542.558061	17.257458
542.588580	17.838667
542.619098	12.250113
542.649617	1.609504
542.680136	-8.841094
542.710654	-11.803028
542.741173	-8.449895
542.771691	-5.901514
542.802210	-3.733155
542.832728	3.487258
542.863247	14.574951
542.893765	21.236507
542.924284	20.252922
542.954802	12.697196
542.985321	0.782398
543.015839	-11.355944
543.046358	-16.184454
543.076876	-14.887910
543.107395	-12.518363
543.137913	-10.081753
543.168432	-3.017820
543.198950	6.281536
543.229469	11.858913
543.259987	11.735965
543.290506	8.762854
543.321024	3.800217
543.351543	-2.391901
543.382061	-7.622789
543.412580	-10.797088
543.443098	-12.294821
543.473617	-9.969982
543.504135	-3.822572
543.534654	2.414256
543.565172	4.515552
543.595691	4.739094
543.626209	6.125056
543.656728	7.376892
543.687246	5.141470
543.717765	1.162419
543.748283	-2.090120
543.778802	-3.543144
543.809320	-3.755509
543.839839	-1.955994
543.870357	0.827106
543.900876	1.128888
543.931394	0.357668
543.961913	1.453024
543.992431	3.509612
544.022950	3.576675
544.053468	0.983586
544.083987	-1.140065
544.114505	-0.581210
544.145024	-0.089417
544.175542	-0.961231
544.206061	-0.044708
544.236579	3.252539
544.267098	5.365013
544.297617	4.336719
544.328135	1.520087
544.358654	-0.894169
544.389172	-3.286070
544.419691	-5.007345
544.450209	-4.381427
544.480728	-0.536501
544.511246	1.698921
544.541765	3.844926
544.572283	7.175704
544.602802	8.271061
544.633320	5.387367
544.663839	0.726512
544.694357	-2.928403
544.724876	-4.247302
544.755394	-4.873220
544.785913	-4.180239
544.816431	-2.995465
544.846950	-2.146005
544.877468	-0.570033
544.907987	2.593089
544.938505	2.190713
544.969024	-0.894169
544.999542	-2.123651
545.030061	-1.341253
545.060579	-2.414256
545.091098	-1.542441
545.121616	2.503673
545.152135	3.889634
545.182653	2.593089
545.213172	4.504375
545.243690	7.868685
545.274209	6.460369
545.304727	1.117711
545.335246	-1.073003
545.365764	-2.324839
545.396283	-6.415661
545.426801	-9.232292
545.457320	-6.069170
545.487838	-1.408316
545.518357	1.251836
545.548875	4.224947
545.579394	6.840391
545.609912	4.839688
545.640431	1.520087
545.670949	0.782398
545.701468	-0.961231
545.731986	-4.046113
545.762505	-3.219007
545.793023	3.397841
545.823542	9.478189
545.854060	12.607780
545.884579	13.591365
545.915098	10.931213
545.945616	3.956697
545.976135	-3.710800
546.006653	-8.718145
546.037172	-10.640608
546.067690	-10.092930
546.098209	-7.723382
546.128727	-3.599029
546.159246	2.682506
546.189764	7.175704
546.220283	8.405187
546.250801	5.789743
546.281320	2.011880
546.311838	-2.078942
546.342357	-6.616849
546.372875	-9.657022
546.403394	-8.472249
546.433912	-5.789743
546.464431	-2.716038
546.494949	1.274191
546.525468	6.046816
546.555986	8.248707
546.586505	7.522195
546.617023	5.186179
546.647542	0.380022
546.678060	-5.443253
546.708579	-8.047519
546.739097	-7.443955
546.769616	-2.838986
546.800134	3.073705
546.830653	7.332184
546.861171	8.326946
546.891690	8.069873
546.922208	7.622789
546.952727	4.314364
546.983245	-2.481318
547.013764	-8.047519
547.044282	-9.567606
547.074801	-8.584021
547.105319	-6.505078
547.135838	-3.353133
547.166356	-1.229482
547.196875	-2.056588
547.227393	-3.822572
547.257912	-2.816632
547.288430	0.581210
547.318949	3.274893
547.349467	3.800217
547.379986	4.292010
547.410504	4.873220
547.441023	2.727215
547.471541	-1.922463
547.502060	-6.683911
547.532579	-9.299356
547.563097	-8.606375
547.593616	-2.503673
547.624134	5.856805
547.654653	14.507888
547.685171	20.051735
547.715690	18.956377
547.746208	12.652488
547.776727	4.515552
547.807245	-5.186179
547.837764	-14.753784
547.868282	-18.464584
547.898801	-12.686019
547.929319	-1.341253
547.959838	11.087692
547.990356	20.252922
548.020875	22.924252
548.051393	17.089800
548.081912	7.242767
548.112430	-2.548381
548.142949	-10.305295
548.173467	-15.022036
548.203986	-15.469120
548.234504	-10.484129
548.265023	1.005940
548.295541	12.697196
548.326060	16.989206
548.356578	12.205403
548.387097	4.493198
548.417615	-2.324839
548.448134	-9.098167
548.478652	-13.524302
548.509171	-10.998276
548.539689	-5.901514
548.570208	-3.263716
548.600726	-0.894169
548.631245	3.979051
548.661763	4.962636
548.692282	-0.447084
548.722800	-5.119116
548.753319	-4.862042
548.783837	-2.213068
548.814356	0.368845
548.844874	3.979051
548.875393	7.198059
548.905911	6.169765
548.936430	2.369547
548.966948	-0.178834
548.997467	-2.503673
549.027985	-4.101999
549.058504	-2.838986
549.089022	-0.894169
549.119541	0.223542
549.150060	2.146005
549.180578	4.336719
549.211097	4.470844
549.241615	1.788337
549.272134	0.625918
