Агрегат: 03010002
Точка: П3®
Направление измерений: Произвольное
Замер: ЕФС-У
Дата и время: 29.05.2018 15:17:12
Режим измерений: Основной
Тип замера: Форма сигнала
Тип диапазона: Временной
Выборка: 32768
Единицы: м/с?
Представление величин: ПИК
Усреднения: Линейные
Количество усреднений: 1
ФВЧ (Гц): 500.000000
ФНЧ (Гц): 12800.000000
Период (мс): 1000.000000

мсек	Канал А, м/с?
146.519364	-35.766750
146.549883	-5.454430
146.580401	22.812481
146.610920	37.756275
146.641438	36.303253
146.671957	20.610590
146.702475	-8.092227
146.732994	-34.425499
146.763512	-42.003578
146.794031	-28.915182
146.824549	-5.096762
146.855068	12.373060
146.885586	17.168041
146.916105	12.540717
146.946623	1.877754
146.977142	-4.828511
147.007660	-7.913393
147.038179	-9.299356
147.068697	-2.235422
147.099216	6.326244
147.129734	13.647251
147.160253	21.594175
147.190771	21.012966
147.221290	10.618254
147.251808	-1.564795
147.282327	-8.002810
147.312845	-7.332184
147.343364	-4.917928
147.373882	-3.263716
147.404401	-0.111771
147.434919	0.156480
147.465438	-5.990931
147.495956	-14.798493
147.526475	-19.179920
147.556993	-13.323114
147.587512	-1.520087
147.618030	10.931213
147.648549	18.330460
147.679067	13.457240
147.709586	0.335313
147.740104	-11.132401
147.770623	-18.106918
147.801141	-19.671713
147.831660	-11.624194
147.862178	1.263013
147.892697	11.087692
147.923215	16.631538
147.953734	21.281216
147.984252	25.126143
148.014771	22.041260
148.045289	12.250113
148.075808	-1.296545
148.106326	-15.625599
148.136845	-24.187265
148.167364	-26.109728
148.197882	-20.029381
148.228401	-3.263716
148.258919	14.597305
148.289438	24.164911
148.319956	21.996552
148.350475	10.730025
148.380993	-1.564795
148.411512	-11.914799
148.442030	-19.403461
148.472549	-22.153030
148.503067	-15.558537
148.533586	-1.743629
148.564104	8.874625
148.594623	13.837261
148.625141	15.558537
148.655660	13.636074
148.686178	9.120522
148.716697	3.844926
148.747215	-1.028294
148.777734	-6.348598
148.808252	-9.724085
148.838771	-7.399247
148.869289	-2.235422
148.899808	0.938877
148.930326	3.084882
148.960845	5.096762
148.991363	4.023759
149.021882	-1.955994
149.052400	-7.399247
149.082919	-6.438015
149.113437	-3.174299
149.143956	-3.286070
149.174474	-5.800920
149.204993	-3.196653
149.235511	3.219007
149.266030	5.767388
149.296548	6.639203
149.327067	6.438015
149.357585	0.715335
149.388104	-8.673437
149.418622	-13.904325
149.449141	-11.937153
149.479659	-8.695791
149.510178	-5.320304
149.540696	2.682506
149.571215	10.059399
149.601733	11.624194
149.632252	7.958102
149.662770	3.062528
149.693289	0.447084
149.723807	-3.118413
149.754326	-7.175704
149.784845	-8.382833
149.815363	-6.348598
149.845882	-1.967171
149.876400	1.631858
149.906919	3.241362
149.937437	3.844926
149.967956	5.767388
149.998474	8.047519
150.028993	6.348598
150.059511	0.894169
150.090030	-6.125056
150.120548	-10.908859
150.151067	-9.791148
150.181585	-5.007345
150.212104	0.268251
150.242622	4.560261
150.273141	6.035639
150.303659	7.779268
150.334178	8.539311
150.364696	5.767388
150.395215	2.458964
150.425733	-1.497733
150.456252	-5.230887
150.486770	-6.885099
150.517289	-4.560261
150.547807	0.771221
150.578326	5.655617
150.608844	7.823977
150.639363	6.594495
150.669881	4.694386
150.700400	3.040174
150.730918	0.402376
150.761437	-2.984288
150.791955	-5.901514
150.822474	-5.052053
150.852992	0.190011
150.883511	4.135530
150.914029	3.543144
150.944548	0.625918
150.975066	-1.005940
151.005585	-0.033531
151.036103	0.603564
151.066622	-0.134125
151.097140	-2.235422
151.127659	-4.716740
151.158177	-2.146005
151.188696	4.023759
151.219214	3.889634
151.249733	-4.917928
151.280251	-8.941688
151.310770	-1.877754
151.341288	3.777863
151.371807	0.469439
151.402326	-3.599029
151.432844	-0.737689
151.463363	2.011880
151.493881	-1.497733
151.524400	-3.744332
151.554918	-1.542441
151.585437	0.737689
151.615955	2.593089
151.646474	1.508910
151.676992	-0.894169
151.707511	-3.308424
151.738029	-7.600434
151.768548	-6.750974
151.799066	-0.670627
151.829585	3.129591
151.860103	3.308424
151.890622	1.531264
151.921140	2.950757
151.951659	7.242767
151.982177	4.224947
152.012696	-6.236827
152.043214	-10.305295
152.073733	-6.929808
152.104251	-6.080348
152.134770	-5.901514
152.165288	-0.972409
152.195807	2.950757
152.226325	1.106534
152.256844	-1.229482
152.287362	-0.178834
152.317881	2.615444
152.348399	2.268953
152.378918	0.268251
152.409436	1.307722
152.439955	4.470844
152.470473	6.572140
152.500992	4.068468
152.531510	-1.128888
152.562029	-4.057291
152.592547	-2.280130
152.623066	2.682506
152.653584	5.644440
152.684103	6.795682
152.714621	8.405187
152.745140	8.595198
152.775658	4.314364
152.806177	-5.499138
152.836695	-13.680782
152.867214	-14.038449
152.897732	-10.439421
152.928251	-4.560261
152.958769	1.207128
152.989288	6.281536
153.019807	13.233698
153.050325	15.916204
153.080844	10.305295
153.111362	0.469439
153.141881	-6.974516
153.172399	-7.622789
153.202918	-5.901514
153.233436	-5.454430
153.263955	-3.341956
153.294473	1.553618
153.324992	3.710800
153.355510	0.424730
153.386029	-4.292010
153.416547	-8.718145
153.447066	-13.982564
153.477584	-15.826787
153.508103	-7.555726
153.538621	8.092227
153.569140	23.840775
153.599658	38.292778
153.630177	44.574314
153.660695	31.832409
153.691214	9.947627
153.721732	-5.789743
153.752251	-15.055567
153.782769	-25.930895
153.813288	-46.273235
153.843806	-58.791595
153.874325	-42.741268
153.904843	-8.762854
153.935362	19.012264
153.965880	30.133488
153.996399	27.674522
154.026917	21.504759
154.057436	11.467714
154.087954	-4.929105
154.118473	-19.403461
154.148991	-30.401737
154.179510	-31.206490
154.210028	-11.154756
154.240547	18.173981
154.271065	27.652168
154.301584	14.150221
154.332102	15.670307
154.362621	41.902985
154.393139	50.028744
154.423658	23.091908
154.454176	-8.762854
154.484695	-30.580572
154.515213	-54.946671
154.545732	-79.581017
154.576250	-73.299484
154.606769	-21.884781
154.637288	34.961998
154.667806	64.715462
154.698325	67.822701
154.728843	49.022804
154.759362	13.546657
154.789880	-24.276682
154.820399	-42.428307
154.850917	-40.908222
154.881436	-35.375553
154.911954	-24.544933
154.942473	6.672734
154.972991	45.177876
155.003510	55.930256
155.034028	29.820528
155.064547	-4.649678
155.095065	-14.485534
155.125584	-5.219710
155.156102	0.625918
155.186621	0.491793
155.217139	0.491793
155.247658	-2.414256
155.278176	-9.478189
155.308695	-11.981861
155.339213	-8.941688
155.369732	-8.919333
155.400250	-5.990931
155.430769	9.209938
155.461287	24.723766
155.491806	24.947308
155.522324	13.211344
155.552843	1.788337
155.583361	-6.952162
155.613880	-15.558537
155.644398	-16.318581
155.674917	-4.828511
155.705435	9.321710
155.735954	14.887910
155.766472	11.925976
155.796991	5.320304
155.827509	-6.773328
155.858028	-24.097849
155.888546	-37.756275
155.919065	-33.665455
155.949583	-12.160695
155.980102	6.907454
156.010620	17.805136
156.041139	32.167721
156.071657	48.061569
156.102176	46.049690
156.132694	15.301463
156.163213	-21.325926
156.193731	-41.489429
156.224250	-47.212112
156.254769	-37.018585
156.285287	-11.221818
156.315806	17.112154
156.346324	35.017883
156.376843	37.063293
156.407361	26.400333
156.437880	10.350003
156.468398	-9.981159
156.498917	-30.222904
156.529435	-38.359840
156.559954	-32.413616
156.590472	-19.805838
156.620991	-2.783100
156.651509	16.095037
156.682028	29.999363
156.712546	32.368908
156.743065	23.069553
156.773583	5.879159
156.804102	-13.613719
156.834620	-28.680464
156.865139	-32.491856
156.895657	-20.744715
156.926176	-1.251836
156.956694	16.184454
156.987213	26.892126
157.017731	25.573227
157.048250	11.467714
157.078768	-4.873220
157.109287	-13.569011
157.139805	-13.412532
157.170324	-10.685317
157.200842	-9.925273
157.231361	-3.017820
157.261879	9.355241
157.292398	16.251516
157.322916	15.379703
157.353435	8.762854
157.383953	0.804752
157.414472	-5.365013
157.444990	-10.014690
157.475509	-11.970684
157.506027	-9.612314
157.536546	-6.482724
157.567064	-2.302485
157.597583	5.946222
157.628101	11.680079
157.658620	11.501245
157.689138	9.299356
157.719657	6.192119
157.750175	2.224245
157.780694	-1.397139
157.811213	-3.755509
157.841731	-7.063933
157.872250	-13.546657
157.902768	-16.609184
157.933287	-9.209938
157.963805	5.029699
157.994324	17.615124
158.024842	19.638182
158.055361	11.937153
158.085879	1.743629
158.116398	-7.511018
158.146916	-13.680782
158.177435	-16.519768
158.207953	-14.731430
158.238472	-7.645143
158.268990	3.934343
158.299509	17.279812
158.330027	23.628410
158.360546	17.302166
158.391064	6.572140
158.421583	-1.911286
158.452101	-10.528837
158.482620	-15.960913
158.513138	-13.680782
158.543657	-5.543846
158.574175	2.324839
158.604694	4.783803
158.635212	2.637798
158.665731	-0.804752
158.696249	-3.755509
158.726768	-3.174299
158.757286	1.274191
158.787805	3.945520
158.818323	4.403781
158.848842	1.922463
158.879360	-1.229482
158.909879	-0.178834
158.940397	0.458261
158.970916	0.681804
159.001434	2.146005
159.031953	1.385962
159.062471	-1.151242
159.092990	-4.604969
159.123508	-8.673437
159.154027	-10.372357
159.184545	-6.382130
159.215064	1.844223
159.245582	8.606375
159.276101	11.981861
159.306619	9.925273
159.337138	0.279428
159.367656	-8.651083
159.398175	-11.132401
159.428694	-11.110047
159.459212	-10.182346
159.489731	-5.365013
159.520249	2.458964
159.550768	6.717443
159.581286	9.176407
159.611805	10.640608
159.642323	5.577378
159.672842	0.089417
159.703360	-0.312959
159.733879	-0.178834
159.764397	-2.973111
159.794916	-4.873220
159.825434	-2.280130
159.855953	5.543846
159.886471	12.428946
159.916990	11.042984
159.947508	2.324839
159.978027	-6.080348
160.008545	-5.722680
160.039064	-0.625918
160.069582	-1.587150
160.100101	-6.572140
160.130619	-8.047519
160.161138	-8.584021
160.191656	-10.104107
160.222175	-8.673437
160.252693	-4.604969
160.283212	-0.178834
160.313730	2.146005
160.344249	5.297950
160.374767	10.461775
160.405286	9.701731
160.435804	4.649678
160.466323	4.347896
160.496841	6.628026
160.527360	5.543846
160.557878	2.146005
160.588397	-1.162419
160.618915	-3.040174
160.649434	-2.224245
160.679952	1.274191
160.710471	4.303187
160.740989	3.576675
160.771508	-0.447084
160.802026	-5.499138
160.832545	-7.823977
160.863063	-8.293415
160.893582	-8.852271
160.924100	-6.795682
160.954619	-1.207128
160.985137	4.213770
161.015656	6.818037
161.046175	6.370953
161.076693	3.945520
161.107212	1.195951
161.137730	-3.107236
161.168249	-6.292713
161.198767	-5.029699
161.229286	-1.676566
161.259804	2.324839
161.290323	6.125056
161.320841	9.366418
161.351360	8.002810
161.381878	-2.749569
161.412397	-15.022036
161.442915	-19.358753
161.473434	-17.168041
161.503952	-7.309830
161.534471	13.613719
161.564989	37.085651
161.595508	50.453472
161.626026	38.896339
161.656545	0.894169
161.687063	-33.844288
161.717582	-43.456600
161.748100	-34.023121
161.778619	-19.112858
161.809137	-4.023759
161.839656	16.653893
161.870174	36.772690
161.900693	39.354603
161.931211	19.939964
161.961730	-12.115987
161.992248	-38.091591
162.022767	-45.513191
162.053285	-34.514915
162.083804	-10.730025
162.114322	9.232292
162.144841	17.033915
162.175359	13.803730
162.205878	2.950757
162.236396	-5.901514
162.266915	-8.304592
162.297433	-1.598327
162.327952	12.987802
162.358470	29.887590
162.388989	42.562431
162.419507	43.233059
162.450026	31.295906
162.480544	4.303187
162.511063	-39.745800
162.541581	-71.086418
162.572100	-56.679123
162.602618	-14.731430
162.633137	20.085266
162.663656	32.637161
162.694174	26.344448
162.724693	6.315067
162.755211	-19.928787
162.785730	-31.430033
162.816248	-23.829597
162.846767	-10.551191
162.877285	3.576675
162.907804	22.018906
162.938322	33.821934
162.968841	27.406273
162.999359	11.266526
163.029878	-8.449895
163.060396	-26.735645
163.090915	-30.636457
163.121433	-17.346874
163.151952	2.883694
163.182470	19.984673
163.212989	26.467396
163.243507	22.398928
163.274026	11.266526
163.304544	-1.609504
163.335063	-9.958805
163.365581	-14.597305
163.396100	-16.843904
163.426618	-15.536182
163.457137	-11.557131
163.487655	-6.549786
163.518174	-0.134125
163.548692	3.934343
163.579211	4.169062
163.609729	4.984991
163.640248	7.063933
163.670766	9.746440
163.701285	11.836559
163.731803	10.908859
163.762322	4.135530
163.792840	-3.889634
163.823359	-5.901514
163.853877	-6.594495
163.884396	-7.511018
163.914914	-2.593089
163.945433	8.807562
163.975951	18.710482
164.006470	18.576357
164.036988	9.925273
164.067507	-0.603564
164.098025	-14.217283
164.128544	-30.155842
164.159062	-36.470909
164.189581	-25.483810
164.220099	-3.263716
164.250618	16.832727
164.281137	27.104490
164.311655	25.304976
164.342174	14.239637
164.372692	0.357668
164.403211	-11.121224
164.433729	-12.518363
164.464248	-7.421601
164.494766	-3.375487
164.525285	1.609504
164.555803	6.013285
164.586322	5.990931
164.616840	3.531967
164.647359	1.877754
164.677877	-0.134125
164.708396	-2.570735
164.738914	-1.877754
164.769433	1.520087
164.799951	1.073003
164.830470	-4.739094
164.860988	-10.942390
164.891507	-11.981861
164.922025	-5.454430
164.952544	2.682506
164.983062	5.566201
165.013581	3.856103
165.044099	0.625918
165.074618	-3.554321
165.105136	-6.918631
165.135655	-6.438015
165.166173	-2.324839
165.196692	3.621383
165.227210	8.047519
165.257729	10.998276
165.288247	10.841796
165.318766	4.470844
165.349284	-3.219007
165.379803	-8.203999
165.410321	-8.628729
165.440840	-4.470844
165.471358	0.178834
165.501877	5.409721
165.532395	10.104107
165.562914	9.165230
165.593432	5.096762
165.623951	-1.609504
165.654469	-9.567606
165.684988	-12.920738
165.715506	-11.803028
165.746025	-6.862745
165.776543	-1.341253
165.807062	3.174299
165.837580	6.057993
165.868099	4.761449
165.898618	3.554321
165.929136	5.096762
165.959655	8.651083
165.990173	12.250113
166.020692	9.567606
166.051210	-0.134125
166.081729	-10.271764
166.112247	-14.373763
166.142766	-10.528837
166.173284	-2.738392
166.203803	5.543846
166.234321	11.803028
166.264840	11.914799
166.295358	6.236827
166.325877	-1.117711
166.356395	-6.214473
166.386914	-7.108642
166.417432	-3.353133
166.447951	2.157182
166.478469	6.125056
166.508988	8.170467
166.539506	5.923868
166.570025	1.788337
166.600543	-3.464904
166.631062	-11.344767
166.661580	-13.658428
166.692099	-9.388772
166.722617	-4.359073
166.753136	1.430670
166.783654	5.767388
166.814173	6.460369
166.844691	3.755509
166.875210	-0.022354
166.905728	-1.341253
166.936247	-3.487258
166.966765	-5.901514
166.997284	-3.487258
167.027802	0.670627
167.058321	4.504375
167.088839	6.974516
167.119358	5.376190
167.149876	0.838283
167.180395	-2.827809
167.210913	-3.219007
167.241432	-2.023057
167.271950	-0.625918
167.302469	0.491793
167.332987	1.084180
167.363506	-0.167657
167.394024	-6.438015
167.424543	-13.043687
167.455061	-10.238233
167.485580	-3.263716
167.516099	-1.676566
167.546617	0.804752
167.577136	7.153350
167.607654	6.393307
167.638173	-3.107236
167.668691	-3.934343
167.699210	7.533372
167.729728	13.356646
167.760247	9.701731
167.790765	6.192119
167.821284	3.442550
167.851802	-5.398544
167.882321	-13.054864
167.912839	-8.561666
167.943358	0.067063
167.973876	6.303890
168.004395	12.071279
168.034913	14.306700
168.065432	8.684614
168.095950	-4.280833
168.126469	-14.172575
168.156987	-14.440825
168.187506	-12.551894
168.218024	-8.941688
168.248543	-0.178834
168.279061	7.868685
168.309580	11.490068
168.340098	9.880565
168.370617	4.258479
168.401135	0.111771
168.431654	-0.983586
168.462172	-1.967171
168.492691	-1.743629
168.523209	-0.178834
168.553728	-3.308424
168.584246	-8.449895
168.614765	-10.059399
168.645283	-5.610909
168.675802	3.286070
168.706320	10.372357
168.736839	15.446765
168.767357	18.173981
168.797876	14.396117
168.828394	5.722680
168.858913	-7.130996
168.889431	-18.308105
168.919950	-19.314045
168.950468	-15.279109
168.980987	-10.148815
169.011505	-2.213068
169.042024	5.230887
169.072542	9.768794
169.103061	9.232292
169.133580	5.812097
169.164098	3.274893
169.194617	0.178834
169.225135	-2.481318
169.255654	-3.252539
169.286172	-3.464904
169.316691	-2.213068
169.347209	1.162419
169.377728	2.548381
169.408246	1.408316
169.438765	2.011880
169.469283	4.113176
169.499802	6.370953
169.530320	12.339529
169.560839	21.638884
169.591357	27.070959
169.621876	18.151627
169.652394	-15.625599
169.682913	-70.616982
169.713431	-99.968071
169.743950	-53.292458
169.774468	17.749250
169.804987	29.418152
169.835505	16.698601
169.866024	33.531330
169.896542	35.364376
169.927061	0.994763
169.957579	-11.981861
169.988098	10.372357
170.018616	-1.229482
170.049135	-56.287922
170.079653	-52.565945
170.110172	15.938559
170.140690	40.416428
170.171209	20.755892
170.201727	28.971067
170.232246	53.538353
170.262764	46.586193
170.293283	12.395414
170.323801	-12.786613
170.354320	-23.863129
170.384838	-24.768475
170.415357	-3.040174
170.445875	29.015776
170.476394	27.652168
170.506912	-13.300760
170.537431	-46.675610
170.567949	-52.465351
170.598468	-44.708439
170.628986	-33.710163
170.659505	-16.899790
170.690023	8.494603
170.720542	44.730793
170.751061	68.169189
170.781579	43.635437
170.812098	3.353133
170.842616	-8.584021
170.873135	-6.259181
170.903653	-8.226353
170.934172	-8.047519
170.964690	3.129591
170.995209	7.958102
171.025727	-3.375487
171.056246	-6.594495
171.086764	-12.104810
171.117283	-33.766048
171.147801	-33.877819
171.178320	-2.101297
171.208838	25.237913
171.239357	27.953951
171.269875	19.358753
171.300394	12.026570
171.330912	0.000000
171.361431	-19.269337
171.391949	-33.173660
171.422468	-32.190075
171.452986	-15.983267
171.483505	16.743311
171.514023	46.161461
171.544542	45.960274
171.575060	24.097849
171.605579	-0.290605
171.636097	-19.090504
171.666616	-26.422688
171.697134	-21.549467
171.727653	-15.111452
171.758171	-13.054864
171.788690	-9.388772
171.819208	-1.788337
171.849727	3.755509
171.880245	4.347896
171.910764	0.983586
171.941282	-3.017820
171.971801	-1.318899
172.002319	6.706266
172.032838	16.732134
172.063356	20.610590
172.093875	16.150923
172.124393	12.764259
172.154912	8.941688
172.185430	2.078942
172.215949	-0.447084
172.246467	-4.761449
172.276986	-15.200869
172.307505	-19.314045
172.338023	-14.574951
172.368542	-9.657022
172.399060	-9.455834
172.429579	-4.917928
172.460097	7.354538
172.490616	10.394711
172.521134	8.505780
172.551653	7.801622
172.582171	-3.643738
172.612690	-12.607780
172.643208	-6.706266
172.673727	2.369547
172.704245	7.164527
172.734764	6.281536
172.765282	2.950757
172.795801	2.682506
172.826319	-0.614741
172.856838	-5.320304
172.887356	0.894169
172.917875	10.193524
172.948393	11.322412
172.978912	8.673437
173.009430	7.063933
173.039949	5.990931
173.070467	3.666092
173.100986	-0.447084
173.131504	-2.637798
173.162023	-2.313662
173.192541	-3.710800
173.223060	-6.572140
173.253578	-6.415661
173.284097	-2.749569
173.314615	-5.521492
173.345134	-12.473654
173.375652	-9.925273
173.406171	-2.470141
173.436689	2.906049
173.467208	6.974516
173.497726	6.348598
173.528245	-0.491793
173.558763	-9.120522
173.589282	-11.601840
173.619800	-7.287476
173.650319	-4.593792
173.680837	-0.860637
173.711356	6.706266
173.741874	9.835856
173.772393	9.534075
173.802911	10.461775
173.833430	10.104107
173.863948	3.621383
173.894467	-3.353133
173.924986	-5.610909
173.955504	-9.835856
173.986023	-13.054864
174.016541	-10.126461
174.047060	-4.448490
174.077578	-1.229482
174.108097	-1.195951
174.138615	1.788337
174.169134	6.706266
174.199652	5.767388
174.230171	0.894169
174.260689	-1.050648
174.291208	0.212365
174.321726	1.486556
174.352245	2.682506
174.382763	5.197356
174.413282	6.348598
174.443800	4.828511
174.474319	5.543846
174.504837	5.543846
174.535356	-3.889634
174.565874	-16.530945
174.596393	-17.212749
174.626911	-7.321007
174.657430	3.151945
174.687948	9.657022
174.718467	11.490068
174.748985	10.282941
174.779504	3.219007
174.810022	-10.193524
174.840541	-20.632944
174.871059	-22.108322
174.901578	-12.943093
174.932096	4.604969
174.962615	17.302166
174.993133	20.387049
175.023652	17.838667
175.054170	9.165230
175.084689	0.447084
175.115207	-3.286070
175.145726	-5.543846
175.176244	-8.136936
175.206763	-7.600434
175.237281	-1.654212
175.267800	2.995465
175.298318	3.934343
175.328837	5.733857
175.359355	6.717443
175.389874	2.526027
175.420392	-1.877754
175.450911	0.357668
175.481429	1.385962
175.511948	-6.683911
175.542467	-14.306700
175.572985	-12.484832
175.603504	-1.251836
175.634022	17.089800
175.664541	13.457240
175.695059	-18.308105
175.725578	-6.818037
175.756096	40.069939
175.786615	21.236507
175.817133	-19.135212
175.847652	-1.385962
175.878170	5.610909
175.908689	-14.887910
175.939207	-9.098167
175.969726	-2.682506
176.000244	-12.406591
176.030763	-8.002810
176.061281	7.175704
176.091800	12.026570
176.122318	9.567606
176.152837	2.067765
176.183355	-9.299356
176.213874	-9.209938
176.244392	-4.113176
176.274911	-6.784505
176.305429	-3.487258
176.335948	8.248707
176.366466	14.798493
176.396985	14.910264
176.427503	7.969279
176.458022	-6.069170
176.488540	-16.933321
176.519059	-17.950438
176.549577	-13.636074
176.580096	-7.488663
176.610614	1.698921
176.641133	7.019225
176.671651	9.053459
176.702170	13.323114
176.732688	8.226353
176.763207	-7.578080
176.793725	-13.200167
176.824244	-7.868685
176.854762	-8.002810
176.885281	-11.087692
176.915799	-10.394711
176.946318	-1.385962
176.976836	14.261992
177.007355	19.135212
177.037873	12.071279
177.068392	6.538609
177.098910	2.682506
177.129429	-1.229482
177.159948	-6.080348
177.190466	-9.243469
177.220985	-2.883694
177.251503	2.503673
177.282022	-0.514147
177.312540	-1.967171
177.343059	-1.743629
177.373577	-2.548381
177.404096	-2.637798
177.434614	-2.324839
177.465133	-1.508910
177.495651	0.178834
177.526170	0.849460
177.556688	0.178834
177.587207	3.040174
177.617725	6.661557
177.648244	5.778565
177.678762	4.034936
177.709281	3.174299
177.739799	2.336016
177.770318	4.113176
177.800836	8.997573
177.831355	13.233698
177.861873	10.014690
177.892392	-2.414256
177.922910	-14.709076
177.953429	-17.950438
177.983947	-14.664368
178.014466	-17.793959
178.044984	-30.032894
178.075503	-31.742990
178.106021	-2.861340
178.136540	44.574314
178.167058	60.646996
178.197577	32.525391
178.228095	5.677972
178.258614	-2.570735
178.289132	-11.892445
178.319651	-18.196335
178.350169	-11.534777
178.380688	3.688446
178.411206	28.546337
178.441725	38.806923
178.472243	13.010156
178.502762	-15.603245
178.533280	-28.065722
178.563799	-55.662006
178.594317	-88.343872
178.624836	-66.392029
178.655354	-1.855400
178.685873	39.008114
178.716391	51.582359
178.746910	65.587280
178.777429	62.524750
178.807947	20.297630
178.838466	-23.740181
178.868984	-40.237595
178.899503	-34.324902
178.930021	-13.949033
178.960540	17.212749
178.991058	55.036087
179.021577	67.420326
179.052095	38.482788
179.082614	-3.934343
179.113132	-36.124416
179.143651	-52.085331
179.174169	-51.135277
179.204688	-29.731112
179.235206	0.312959
179.265725	18.721659
179.296243	22.488344
179.326762	10.193524
179.357280	-5.901514
179.387799	-17.212749
179.418317	-34.313725
179.448836	-44.238998
179.479354	-27.808649
179.509873	0.894169
179.540391	18.062208
179.570910	29.060484
179.601428	43.054226
179.631947	40.997639
179.662465	19.962318
179.692984	8.159290
179.723502	9.701731
179.754021	3.844926
179.784539	-12.428946
179.815058	-26.109728
179.845576	-25.282621
179.876095	-12.652488
179.906613	-0.178834
179.937132	8.852271
179.967650	15.200869
179.998169	17.749250
180.028687	9.142876
180.059206	-10.193524
180.089724	-26.713291
180.120243	-30.938240
180.150761	-22.175385
180.181280	-12.563071
180.211798	-2.235422
180.242317	13.367823
180.272835	18.162804
180.303354	10.573545
180.333872	0.089417
180.364391	-12.048924
180.394910	-12.876030
180.425428	2.861340
180.455947	17.413937
180.486465	20.498819
180.516984	14.843202
180.547502	10.998276
180.578021	12.261290
180.608539	5.141470
180.639058	-9.925273
180.669576	-16.452705
180.700095	-13.993741
180.730613	-12.037747
180.761132	-10.014690
180.791650	-4.716740
180.822169	5.286773
180.852687	13.323114
180.883206	12.876030
180.913724	9.858211
180.944243	6.974516
180.974761	0.368845
181.005280	-7.130996
181.035798	-11.937153
181.066317	-12.227757
181.096835	-4.962636
181.127354	4.649678
181.157872	9.120522
181.188391	8.181644
181.218909	4.895574
181.249428	1.609504
181.279946	-0.648272
181.310465	-0.894169
181.340983	-4.113176
181.371502	-10.316472
181.402020	-8.841094
181.432539	1.162419
181.463057	10.294118
181.493576	13.457240
181.524094	11.266526
181.554613	4.202593
181.585131	-3.800217
181.615650	-8.740499
181.646168	-10.707671
181.676687	-7.097465
181.707205	1.140065
181.737724	5.946222
181.768242	5.208533
181.798761	3.084882
181.829279	-0.447084
181.859798	-4.604969
181.890316	-6.650380
181.920835	-7.801622
181.951353	-9.232292
181.981872	-8.315769
182.012391	-2.838986
182.042909	2.727215
182.073428	3.867280
182.103946	1.620681
182.134465	0.402376
182.164983	0.715335
182.195502	0.536501
182.226020	-2.101297
182.256539	-4.426136
182.287057	0.044708
182.317576	7.600434
182.348094	11.892445
182.378613	10.741202
182.409131	3.330779
182.439650	-4.739094
182.470168	-9.623491
182.500687	-10.417067
182.531205	-4.895574
182.561724	2.436610
182.592242	6.706266
182.622761	9.120522
182.653279	6.750974
182.683798	-1.073003
182.714316	-8.293415
182.744835	-10.953568
182.775353	-6.829214
182.805872	1.341253
182.836390	5.990931
182.866909	3.587852
182.897427	-0.044708
182.927946	0.044708
182.958464	-0.514147
182.988983	-3.442550
183.019501	-2.749569
183.050020	1.609504
183.080538	2.906049
183.111057	3.084882
183.141575	5.812097
183.172094	8.673437
183.202612	5.990931
183.233131	-0.156480
183.263649	-2.280130
183.294168	-3.219007
183.324686	-6.695088
183.355205	-9.254646
183.385723	-6.784505
183.416242	-1.609504
183.446760	2.615444
183.477279	5.901514
183.507797	6.482724
183.538316	3.789040
183.568834	-1.430670
183.599353	-4.157885
183.629872	0.916523
183.660390	6.527432
183.690909	1.207128
183.721427	-5.711503
183.751946	3.219007
183.782464	14.954972
183.812983	10.953568
183.843501	1.251836
183.874020	-5.141470
183.904538	-12.652488
183.935057	-14.485534
183.965575	-5.543846
183.996094	-0.447084
184.026612	-6.013285
184.057131	-2.682506
184.087649	13.434886
184.118168	14.776139
184.148686	-1.117711
184.179205	-9.165230
184.209723	-5.409721
184.240242	-6.572140
184.270760	-13.054864
184.301279	-8.394010
184.331797	2.682506
184.362316	9.042282
184.392834	12.183049
184.423353	11.668902
184.453871	5.588555
184.484390	-5.901514
184.514908	-13.412532
184.545427	-10.461775
184.575945	-4.146708
184.606464	3.129591
184.636982	8.986396
184.667501	10.472952
184.698019	9.791148
184.728538	3.286070
184.759056	-8.293415
184.789575	-13.949033
184.820093	-9.835856
184.850612	-2.224245
184.881130	0.715335
184.911649	1.967171
184.942167	3.789040
184.972686	0.581210
185.003204	-4.247302
185.033723	-3.934343
185.064241	0.368845
185.094760	3.062528
185.125278	2.548381
185.155797	2.179536
185.186316	-0.044708
185.216834	-4.191416
185.247353	-4.292010
185.277871	-1.721275
185.308390	0.648272
185.338908	3.587852
185.369427	7.511018
185.399945	10.819442
185.430464	9.209938
185.460982	3.576675
185.491501	-2.906049
185.522019	-7.041579
185.552538	-5.119116
185.583056	-1.609504
185.613575	-1.967171
185.644093	-1.855400
185.674612	2.324839
185.705130	1.855400
185.735649	-4.191416
185.766167	-7.823977
185.796686	-7.019225
185.827204	-2.481318
185.857723	0.916523
185.888241	5.633263
185.918760	12.339529
185.949278	12.428946
185.979797	10.674140
186.010315	13.725491
186.040834	14.764962
186.071352	3.934343
186.101871	-22.287157
186.132389	-39.611675
186.162908	-20.029381
186.193426	6.795682
186.223945	0.178834
186.254463	-15.916204
186.284982	-0.178834
186.315500	23.673119
186.346019	14.943795
186.376537	-10.595900
186.407056	-14.753784
186.437574	-3.699623
186.468093	-5.141470
186.498611	1.721275
186.529130	25.059080
186.559648	27.450981
