Агрегат: 04030002
Точка: П3®
Направление измерений: Произвольное
Замер: ЕФС-У
Дата и время: 30.05.2018 13:44:45
Режим измерений: Основной
Тип замера: Форма сигнала
Тип диапазона: Временной
Выборка: 32768
Единицы: м/с?
Представление величин: ПИК
Усреднения: Линейные
Количество усреднений: 1
ФВЧ (Гц): 500.000000
ФНЧ (Гц): 12800.000000
Период (мс): 1000.000000

мсек	Канал А, м/с?
297.341838	-3.904815
297.372356	-1.624473
297.402875	0.892591
297.433393	2.694062
297.463912	3.648548
297.494430	3.105609
297.524949	1.604927
297.555467	-0.030405
297.585986	-0.876303
297.616504	-0.065153
297.647023	1.802557
297.677541	3.972140
297.708060	5.572723
297.738578	5.724746
297.769097	4.693162
297.799615	2.944900
297.830134	1.190122
297.860652	-0.416977
297.891171	-1.439873
297.921690	-1.158631
297.952208	-0.344223
297.982727	0.939284
298.013245	1.998014
298.043764	2.527923
298.074282	2.927526
298.104801	2.171755
298.135319	0.590717
298.165838	-1.102166
298.196356	-2.457341
298.226875	-2.976390
298.257393	-3.023083
298.287912	-2.758129
298.318430	-2.514892
298.348949	-1.976297
298.379467	-1.046786
298.409986	-0.399603
298.440504	-0.344223
298.471023	-1.070675
298.501541	-2.041450
298.532060	-2.760300
298.562578	-3.248945
298.593097	-3.114296
298.623615	-2.028419
298.654134	-0.168311
298.684652	1.976297
298.715171	3.449832
298.745689	3.800571
298.776208	2.875403
298.806726	0.701477
298.837245	-1.554976
298.867763	-2.766816
298.898282	-2.773331
298.928800	-2.274913
298.959319	-1.350832
298.989837	-0.147679
299.020356	0.651526
299.050874	0.892591
299.081393	0.499504
299.111911	0.080355
299.142430	0.073840
299.172948	-0.134649
299.203467	-0.625465
299.233985	-0.816580
299.264504	-0.371370
299.295022	0.026061
299.325541	-0.147679
299.356059	-0.497332
299.386578	-0.416977
299.417096	0.112931
299.447615	0.734053
299.478133	1.131484
299.508652	1.216183
299.539171	0.730796
299.569689	-0.424578
299.600208	-1.728717
299.630726	-2.662571
299.661245	-2.758129
299.691763	-1.841648
299.722282	-0.013031
299.752800	2.243423
299.783319	3.962367
299.813837	4.471643
299.844356	3.982998
299.874874	2.594161
299.905393	0.817666
299.935911	-0.342051
299.966430	-0.156366
299.996948	0.764458
300.027467	1.051129
300.057985	0.384401
300.088504	-0.551626
300.119022	-0.931683
300.149541	-0.912137
300.180059	-1.042442
300.210578	-1.015295
300.241096	-0.810065
300.271615	-0.372456
300.302133	0.261696
300.332652	0.766629
300.363170	0.742740
300.393689	0.217175
300.424207	-0.057552
300.454726	-0.273641
300.485244	-0.399603
300.515763	-0.130305
300.546281	0.416977
300.576800	1.295452
300.607318	1.629902
300.637837	0.655870
300.668355	-1.177091
300.698874	-3.240258
300.729392	-4.573716
300.759911	-4.499876
300.790429	-3.479151
300.820948	-2.032763
300.851466	-0.458240
300.881985	0.886076
300.912503	1.177091
300.943022	-0.003258
300.973540	-1.476793
301.004059	-2.119633
301.034577	-1.665736
301.065096	-0.301874
301.095614	1.624473
301.126133	4.030777
301.156652	5.928891
301.187170	6.615165
301.217689	6.080914
301.248207	4.117647
301.278726	2.000186
301.309244	0.716679
301.339763	-0.045607
301.370281	0.004344
301.400800	0.903450
301.431318	2.245595
301.461837	3.348846
301.492355	3.083892
301.522874	1.984984
301.553392	1.033755
301.583911	0.017374
301.614429	-0.868702
301.644948	-1.232471
301.675466	-1.429015
301.705985	-1.945892
301.736503	-2.880833
301.767022	-3.891785
301.797540	-4.464042
301.828059	-5.220899
301.858577	-6.167784
301.889096	-6.315463
301.919614	-5.535803
301.950133	-4.369571
301.980651	-3.166419
302.011170	-1.733060
302.041688	-0.130305
302.072207	1.061988
302.102725	1.242244
302.133244	0.716679
302.163762	0.552712
302.194281	0.499504
302.224799	0.566828
302.255318	1.425757
302.285836	2.102259
302.316355	2.356354
302.346873	2.632167
302.377392	2.789619
302.407910	3.184878
302.438429	3.340159
302.468947	3.231571
302.499466	3.833147
302.529984	4.973319
302.560503	5.872425
302.591021	6.089601
302.621540	5.944093
302.652058	5.403326
302.682577	4.254468
302.713095	2.638682
302.743614	0.685189
302.774133	-0.438694
302.804651	-0.604834
302.835170	-0.503847
302.865688	-0.245408
302.896207	-0.045607
302.926725	-0.185685
302.957244	-1.217269
302.987762	-2.842827
303.018281	-4.239265
303.048799	-4.847357
303.079318	-4.902737
303.109836	-5.229586
303.140355	-5.021097
303.170873	-3.876582
303.201392	-2.715779
303.231910	-1.528915
303.262429	-0.879561
303.292947	-0.999007
303.323466	-0.999007
303.353984	-1.426843
303.384503	-2.447568
303.415021	-3.344502
303.445540	-3.799485
303.476058	-3.435716
303.506577	-2.770073
303.537095	-2.015388
303.567614	-0.886076
303.598132	0.369198
303.628651	1.253103
303.659169	1.446389
303.689688	1.572351
303.720206	1.893770
303.750725	2.449739
303.781243	3.427029
303.811762	4.065525
303.842280	4.328307
303.872799	4.619323
303.903317	4.473815
303.933836	3.883098
303.964354	2.729896
303.994873	1.075019
304.025391	0.375714
304.055910	1.018553
304.086428	1.819931
304.116947	2.106602
304.147465	1.589725
304.177984	0.273641
304.208502	-1.259618
304.239021	-2.373728
304.269539	-2.829797
304.300058	-2.469285
304.330576	-1.922003
304.361095	-1.385580
304.391614	-0.473443
304.422132	-0.015202
304.452651	-0.215004
304.483169	-0.723194
304.513688	-1.785182
304.544206	-2.708178
304.574725	-2.829797
304.605243	-2.401961
304.635762	-1.402954
304.666280	-0.434351
304.696799	-0.351824
304.727317	-0.725366
304.757836	-0.830696
304.788354	-0.920824
304.818873	-0.793776
304.849391	-0.321420
304.879910	0.031490
304.910428	0.846984
304.940947	1.581038
304.971465	1.655963
305.001984	2.084885
305.032502	2.321606
305.063021	2.039278
305.093539	1.660307
305.124058	0.977290
305.154576	0.425664
305.185095	0.217175
305.215613	0.147679
305.246132	0.221519
305.276650	0.149851
305.307169	-0.230206
305.337687	-0.304046
305.368206	-0.041263
305.398724	0.182427
305.429243	0.138992
305.459761	-0.073840
305.490280	0.021718
305.520798	0.248666
305.551317	0.165053
305.581835	-0.333364
305.612354	-0.605920
305.642872	-0.147679
305.673391	0.373542
305.703909	0.234550
305.734428	-0.438694
305.764946	-0.890419
305.795465	-1.132570
305.825983	-1.717858
305.856502	-2.117461
305.887020	-1.611442
305.917539	-0.707992
305.948057	-0.223691
305.978576	-0.188943
306.009095	-0.416977
306.039613	-0.512534
306.070132	-0.136821
306.100650	0.239979
306.131169	0.416977
306.161687	0.637410
306.192206	0.649355
306.222724	0.010859
306.253243	-1.106509
306.283761	-1.872053
306.314280	-1.872053
306.344798	-1.476793
306.375317	-0.805721
306.405835	0.225863
306.436354	1.152116
306.466872	1.402954
306.497391	1.198809
306.527909	1.046786
306.558428	1.138000
306.588946	0.791605
306.619465	0.401775
306.649983	0.662385
306.680502	0.653698
306.711020	0.836126
306.741539	1.017467
306.772057	0.590717
306.802576	0.626551
306.833094	0.764458
306.863613	0.356168
306.894131	-0.363769
306.924650	-1.329114
306.955168	-2.142436
306.985687	-2.137007
307.016205	-1.751520
307.046724	-1.022897
307.077242	0.551626
307.107761	1.464849
307.138279	1.751520
307.168798	1.852507
307.199316	1.111938
307.229835	0.258439
307.260353	-0.694962
307.290872	-1.586467
307.321390	-1.876396
307.351909	-1.798213
307.382427	-1.198809
307.412946	0.055380
307.443464	1.739576
307.473983	3.140357
307.504501	3.567107
307.535020	2.923182
307.565538	1.142343
307.596057	-0.598318
307.626576	-2.152209
307.657094	-3.422686
307.687613	-2.901464
307.718131	-1.511541
307.748650	-0.091214
307.779168	0.703649
307.809687	0.640668
307.840205	0.913223
307.870724	0.770973
307.901242	0.010859
307.931761	0.086870
307.962279	0.961002
307.992798	1.758036
308.023316	2.194558
308.053835	2.247766
308.084353	2.186957
308.114872	1.755864
308.145390	0.305132
308.175909	-1.220526
308.206427	-1.433358
308.236946	-0.351824
308.267464	0.617864
308.297983	0.555969
308.328501	-0.160710
308.359020	-0.703649
308.389538	-1.016381
308.420057	-1.554976
308.450575	-2.106602
308.481094	-2.102259
308.511612	-1.763465
308.542131	-2.032763
308.572649	-2.102259
308.603168	-1.939377
308.633686	-2.456255
308.664205	-2.645197
308.694723	-2.445396
308.725242	-1.511541
308.755760	-0.165053
308.786279	0.495160
308.816797	1.122797
308.847316	1.418156
308.877834	1.146687
308.908353	0.626551
308.938871	0.384401
308.969390	0.687360
308.999908	1.129313
309.030427	1.824274
309.060945	2.191301
309.091464	2.063167
309.121982	2.171755
309.152501	2.264054
309.183020	2.077283
309.213538	1.572351
309.244057	0.548368
309.274575	-0.495160
309.305094	-1.022897
309.335612	-1.232471
309.366131	-1.459419
309.396649	-1.546289
309.427168	-1.541946
309.457686	-1.076105
309.488205	-0.006515
309.518723	0.586374
309.549242	0.825267
309.579760	1.294366
309.610279	1.389923
309.640797	0.946885
309.671316	0.095557
309.701834	-1.076105
309.732353	-1.882911
309.762871	-1.837305
309.793390	-1.368206
309.823908	-0.641754
309.854427	0.115103
309.884945	0.869788
309.915464	1.984984
309.945982	2.697320
309.976501	2.401961
310.007019	1.285679
310.037538	-0.204145
310.068056	-1.633160
310.098575	-2.608278
310.129093	-2.470371
310.159612	-1.063074
310.190130	1.224870
310.220649	3.088235
310.251167	3.657235
310.281686	3.111039
310.312204	1.624473
310.342723	-0.291015
310.373241	-2.298802
310.403760	-3.487838
310.434278	-2.864545
310.464797	-1.328028
310.495315	-0.119447
310.525834	0.339880
310.556352	0.482130
310.586871	0.681931
310.617389	0.555969
310.647908	-0.010859
310.678426	-0.537509
310.708945	-0.234550
310.739463	0.653698
310.769982	1.246587
310.800501	1.350832
310.831019	0.938198
310.861538	0.497332
310.892056	-0.133563
310.922575	-1.309568
310.953093	-2.195644
310.983612	-2.193472
311.014130	-1.326942
311.044649	-0.450639
311.075167	-0.017374
311.105686	0.221519
311.136204	0.173740
311.166723	-0.112931
311.197241	-0.690618
311.227760	-1.203152
311.258278	-1.268305
311.288797	-1.448560
311.319315	-1.346488
311.349834	-0.666729
311.380352	0.121618
311.410871	1.469192
311.441389	2.646283
311.471908	3.183793
311.502426	3.772338
311.532945	3.676781
311.563463	2.772245
311.593982	1.469192
311.624500	-0.198716
311.655019	-1.127141
311.685537	-1.084792
311.716056	-0.912137
311.746574	-0.797034
311.777093	-0.773145
311.807611	-1.161889
311.838130	-2.184785
311.868648	-3.472636
311.899167	-4.232750
311.929685	-4.208861
311.960204	-3.531273
311.990722	-2.582217
312.021241	-1.535431
312.051759	-0.293187
312.082278	0.873045
312.112796	2.319434
312.143315	3.609457
312.173833	3.710443
312.204352	3.253289
312.234870	3.051316
312.265389	2.902550
312.295907	2.517064
312.326426	1.687454
312.356944	0.583116
312.387463	-0.134649
312.417982	-0.833954
312.448500	-1.346488
312.479019	-1.007694
312.509537	-0.890419
312.540056	-0.990320
312.570574	-0.327935
312.601093	0.503847
312.631611	1.118454
312.662130	1.337801
312.692648	1.081534
312.723167	0.842641
312.753685	0.173740
312.784204	-0.999007
312.814722	-1.281335
312.845241	-0.362683
312.875759	0.874131
312.906278	1.621215
312.936796	2.032763
312.967315	2.220619
312.997833	1.343230
313.028352	-0.281242
313.058870	-1.476793
313.089389	-1.476793
313.119907	-0.477786
313.150426	0.569000
313.180944	1.491996
313.211463	2.423678
313.241981	2.701663
313.272500	1.741747
313.303018	-0.182427
313.333537	-1.880740
313.364055	-2.922096
313.394574	-3.570365
313.425092	-3.392281
313.455611	-2.658228
313.486129	-1.706999
313.516648	-0.840469
313.547166	-0.650441
313.577685	-0.760114
313.608203	-1.089135
313.638722	-1.635331
313.669240	-1.630988
313.699759	-1.033755
313.730277	0.133563
313.760796	2.280343
313.791314	4.927711
313.821833	6.689005
313.852351	6.563043
313.882870	5.090593
313.913388	2.797220
313.943907	0.199801
313.974425	-1.527830
314.004944	-1.945892
314.035463	-1.353003
314.065981	-0.599404
314.096500	-0.142250
314.127018	0.446296
314.157537	0.570086
314.188055	-0.374628
314.218574	-1.709171
314.249092	-2.183700
314.279611	-1.572351
314.310129	-0.605920
314.340648	0.434351
314.371166	1.270477
314.401685	1.420328
314.432203	1.066332
314.462722	0.153109
314.493240	-1.633160
314.523759	-3.327128
314.554277	-4.229493
314.584796	-4.221891
314.615314	-3.270663
314.645833	-2.584388
314.676351	-1.806900
314.706870	-0.692790
314.737388	0.130305
314.767907	0.578773
314.798425	0.091214
314.828944	-0.313819
314.859462	-0.030405
314.889981	0.408290
314.920499	1.268305
314.951018	2.221705
314.981536	3.243516
315.012055	4.182800
315.042573	4.323964
315.073092	3.861380
315.103610	3.162075
315.134129	2.154381
315.164647	0.514706
315.195166	-1.033755
315.225684	-1.468106
315.256203	-1.290022
315.286721	-1.111938
315.317240	-0.573343
315.347758	0.736225
315.378277	2.185871
315.408795	2.877575
315.439314	2.202159
315.469832	0.665643
315.500351	-0.823095
315.530869	-2.479058
315.561388	-3.976483
315.591906	-4.620409
315.622425	-4.417349
315.652944	-3.318441
315.683462	-1.967610
315.713981	-1.031584
315.744499	-0.516878
315.775018	-0.754685
315.805536	-1.893770
315.836055	-3.158817
315.866573	-4.108960
315.897092	-3.922189
315.927610	-2.530094
315.958129	-1.524572
315.988647	-0.813322
316.019166	-0.219347
316.049684	-0.017374
316.080203	0.260611
316.110721	0.588546
316.141240	1.204238
316.171758	2.414991
316.202277	3.328214
316.232795	3.294552
316.263314	2.914495
316.293832	2.198902
316.324351	1.306311
316.354869	0.760114
316.385388	0.043435
316.415906	-0.134649
316.446425	0.338794
316.476943	0.896935
316.507462	1.847077
316.537980	2.391102
316.568499	2.345495
316.599017	2.223877
316.629536	2.050137
316.660054	1.791698
316.690573	0.931683
316.721091	-0.477786
316.751610	-1.272648
316.782128	-0.920824
316.812647	0.032576
316.843165	0.721023
316.873684	0.825267
316.904202	0.431093
316.934721	-0.411548
316.965239	-1.774324
316.995758	-2.847171
317.026276	-2.795048
317.056795	-2.571358
317.087313	-2.406304
317.117832	-2.045793
317.148350	-1.418156
317.178869	-0.712336
317.209387	-0.789433
317.239906	-1.155374
317.270425	-0.937112
317.300943	-0.447381
317.331462	-0.004344
317.361980	0.416977
317.392499	0.886076
317.423017	1.242244
317.453536	1.269391
317.484054	0.694962
317.514573	-0.098815
317.545091	-0.602662
317.575610	-0.536423
317.606128	-0.017374
317.636647	0.034748
317.667165	-0.147679
317.697684	0.131391
317.728202	1.255274
317.758721	3.092579
317.789239	4.023176
317.819758	3.635518
317.850276	2.532266
317.880795	0.966431
317.911313	-0.041263
317.941832	-0.901278
317.972350	-2.097915
318.002869	-2.291201
318.033387	-1.258532
318.063906	0.463670
318.094424	1.457247
318.124943	1.142343
318.155461	0.232378
318.185980	-0.880647
318.216498	-1.337801
318.247017	-1.347574
318.277535	-1.266133
318.308054	-1.281335
318.338572	-0.989234
318.369091	0.291015
318.399609	0.877389
318.430128	-0.273641
318.460646	-2.253196
318.491165	-3.677867
318.521683	-3.552991
318.552202	-2.050137
318.582720	0.160710
318.613239	2.203245
318.643757	2.957930
318.674276	2.076198
318.704794	0.508191
318.735313	-0.642839
318.765831	-1.361690
318.796350	-2.082713
318.826868	-2.909066
318.857387	-3.470464
318.887906	-1.980640
318.918424	1.885083
318.948943	5.631360
318.979461	6.697692
319.009980	3.848350
319.040498	-0.133563
319.071017	-1.164061
319.101535	0.371370
319.132054	2.067511
319.162572	2.414991
319.193091	1.329114
319.223609	-0.064067
319.254128	-1.005522
319.284646	-1.626644
319.315165	-1.335629
319.345683	0.481044
319.376202	3.001365
319.406720	4.809351
319.437239	4.673616
319.467757	2.145694
319.498276	-0.855671
319.528794	-2.484488
319.559313	-3.168590
319.589831	-3.001365
319.620350	-2.137007
319.650868	-0.614607
319.681387	1.276992
319.711905	2.538781
319.742424	3.109953
319.772942	3.025254
319.803461	2.336808
319.833979	1.233557
319.864498	-0.353996
319.895016	-1.761293
319.925535	-2.537695
319.956053	-2.267312
319.986572	-0.522307
320.017090	1.420328
320.047609	2.072940
320.078127	1.096736
320.108646	-0.942542
320.139164	-2.844999
320.169683	-3.891785
320.200201	-3.787540
320.230720	-2.649541
320.261238	-0.752513
320.291757	1.187950
320.322275	2.033848
320.352794	2.372642
320.383312	2.210846
320.413831	0.996835
320.444349	-0.224777
320.474868	-1.233557
320.505387	-1.882911
320.535905	-2.348753
320.566424	-3.020911
320.596942	-3.353189
320.627461	-3.353189
320.657979	-2.749442
320.688498	-1.296538
320.719016	0.183513
320.749535	1.303053
320.780053	1.998014
320.810572	2.888434
320.841090	3.623573
320.871609	3.253289
320.902127	2.436709
320.932646	1.528915
320.963164	0.790519
320.993683	0.645011
321.024201	0.573343
321.054720	0.755771
321.085238	1.111938
321.115757	1.141257
321.146275	1.121711
321.176794	0.699305
321.207312	0.043435
321.237831	-0.295359
321.268349	-0.247580
321.298868	0.296445
321.329386	0.712336
321.359905	0.365941
321.390423	-0.295359
321.420942	-0.815494
321.451460	-1.268305
321.481979	-1.822102
321.512497	-1.908973
321.543016	-1.385580
321.573534	-0.699305
321.604053	-0.196544
321.634571	-0.381143
321.665090	-1.025068
321.695608	-1.919831
321.726127	-2.988335
321.756645	-3.749535
321.787164	-3.899386
321.817682	-3.270663
321.848201	-1.988242
321.878719	-0.358340
321.909238	0.955572
321.939756	1.348660
321.970275	1.114110
322.000793	0.718851
322.031312	0.347481
322.061831	0.102072
322.092349	-0.013031
322.122868	0.166139
322.153386	0.616778
322.183905	1.055473
322.214423	1.520228
322.244942	1.815587
322.275460	1.785182
322.305979	1.678766
322.336497	1.587553
322.367016	1.393181
322.397534	1.242244
322.428053	1.476793
322.458571	1.792784
322.489090	2.106602
322.519608	2.471457
322.550127	2.581131
322.580645	2.137007
322.611164	0.818752
322.641682	-0.770973
322.672201	-1.882911
322.702719	-1.710257
322.733238	-0.412633
322.763756	0.451725
322.794275	0.810065
322.824793	1.304139
322.855312	1.143429
322.885830	0.165053
322.916349	-1.184692
322.946867	-2.462770
322.977386	-2.640854
323.007904	-1.963266
323.038423	-1.111938
323.068941	-0.156366
323.099460	0.047779
323.129978	-0.764458
323.160497	-1.666822
323.191015	-2.206503
323.221534	-2.658228
323.252052	-3.178363
323.282571	-3.698498
323.313089	-3.896128
323.343608	-3.301067
323.374126	-2.163068
323.404645	-0.667815
323.435163	1.194465
323.465682	2.383501
323.496200	2.691890
323.526719	2.469285
323.557237	1.491996
323.587756	0.486473
323.618274	-0.095557
323.648793	-0.099901
323.679312	0.784003
323.709830	2.032763
323.740349	3.263062
323.770867	4.022090
323.801386	3.878754
323.831904	2.311833
323.862423	-0.388744
323.892941	-2.619136
323.923460	-3.455262
323.953978	-2.651713
323.984497	-1.003351
324.015015	0.825267
324.045534	2.989420
324.076052	4.696420
324.106571	5.277364
324.137089	4.458612
324.167608	2.302060
324.198126	0.238893
324.228645	-1.316083
324.259163	-2.675602
324.289682	-2.419335
324.320200	-0.649355
324.350719	1.398610
324.381237	3.153388
324.411756	3.164247
324.442274	1.366034
324.472793	-0.829610
324.503311	-3.149045
324.533830	-5.357719
324.564348	-6.993051
324.594867	-7.112497
324.625385	-4.533538
324.655904	-0.068410
324.686422	4.069869
324.716941	5.621587
324.747459	4.353282
324.777978	1.296538
324.808496	-2.226049
324.839015	-4.436895
324.869533	-4.973319
324.900052	-3.594254
324.930570	-0.295359
324.961089	3.025254
324.991607	4.339166
325.022126	2.684289
325.052644	-0.681931
325.083163	-2.987249
325.113681	-2.997022
325.144200	-1.400782
325.174718	-0.147679
325.205237	-0.099901
325.235755	0.017374
325.266274	1.191208
325.296793	3.231571
325.327311	5.005895
325.357830	5.382694
325.388348	4.634525
325.418867	2.640854
325.449385	-0.573343
325.479904	-3.013310
325.510422	-3.731075
325.540941	-3.027426
325.571459	-1.450732
325.601978	-0.134649
325.632496	0.403946
325.663015	-0.034748
325.693533	-1.706999
325.724052	-3.552991
325.754570	-4.237094
325.785089	-3.496525
325.815607	-1.702656
325.846126	0.631981
325.876644	2.894949
325.907163	4.541140
325.937681	5.472822
325.968200	5.053674
325.998718	3.485667
326.029237	1.409469
326.059755	-0.951229
326.090274	-2.553984
326.120792	-3.105609
326.151311	-2.603934
326.181829	-1.075019
326.212348	0.573343
326.242866	1.611442
326.273385	1.720030
326.303903	0.677588
326.334422	-1.111938
326.364940	-2.319434
326.395459	-2.115289
326.425977	-0.851328
326.456496	0.689532
326.487014	1.376893
326.517533	1.407297
326.548051	1.859022
326.578570	2.467113
326.609088	2.679945
326.639607	2.099001
326.670125	0.567914
326.700644	-0.824181
326.731162	-1.507198
326.761681	-1.963266
326.792199	-2.327035
326.822718	-2.530094
326.853236	-2.341152
326.883755	-2.015388
326.914274	-1.767808
326.944792	-1.557148
326.975311	-1.184692
327.005829	-0.430007
327.036348	-0.121618
327.066866	-0.433265
327.097385	-0.955572
327.127903	-1.676595
327.158422	-2.067511
327.188940	-2.117461
327.219459	-1.859022
327.249977	-1.038099
327.280496	-0.060809
327.311014	0.938198
327.341533	1.600583
327.372051	1.659221
327.402570	1.528915
327.433088	1.020725
327.463607	0.277985
327.494125	-0.041263
327.524644	0.270383
327.555162	1.051129
327.585681	1.687454
327.616199	1.816673
327.646718	1.602755
327.677236	1.468106
327.707755	1.268305
327.738273	0.747084
327.768792	0.001086
327.799310	-0.807893
327.829829	-1.064160
327.860347	-0.642839
327.890866	0.004344
327.921384	0.655870
327.951903	1.531087
327.982421	2.232564
328.012940	2.553984
328.043458	2.388930
328.073977	1.203152
328.104495	-0.039092
328.135014	-0.525565
328.165532	-0.466927
328.196051	-0.121618
328.226569	-0.128134
328.257088	-0.629809
328.287606	-1.246587
328.318125	-1.676595
328.348643	-1.893770
328.379162	-1.633160
328.409680	-0.659128
328.440199	0.444124
328.470717	1.138000
328.501236	1.385580
328.531755	1.285679
328.562273	0.972946
328.592792	0.395259
328.623310	-0.180256
328.653829	-0.412633
328.684347	-0.112931
328.714866	0.178084
328.745384	0.104244
328.775903	0.140078
328.806421	-0.062981
328.836940	-0.706906
328.867458	-1.385580
328.897977	-1.720030
328.928495	-1.068503
328.959014	0.108588
328.989532	0.890419
329.020051	1.288936
329.050569	1.637503
329.081088	1.767808
329.111606	1.372549
329.142125	0.375714
329.172643	-0.819837
329.203162	-1.223784
329.233680	-0.621122
329.264199	0.244322
329.294717	0.629809
329.325236	0.392002
329.355754	-0.221519
329.386273	-0.797034
329.416791	-0.686275
329.447310	-0.383315
329.477828	-0.225863
329.508347	0.026061
329.538865	-0.042349
329.569384	-0.073840
329.599902	-0.084698
329.630421	-0.486473
329.660939	-0.516878
329.691458	-0.030405
329.721976	0.474528
329.752495	0.686275
329.783013	0.544025
329.813532	0.475614
329.844050	0.772059
329.874569	1.127141
329.905087	1.020725
329.935606	0.431093
329.966124	-0.115103
329.996643	-0.393088
330.027161	-0.282328
330.057680	0.110759
330.088198	0.608091
330.118717	1.044614
330.149236	0.893677
330.179754	0.150937
330.210273	-0.916481
330.240791	-1.741747
330.271310	-1.927432
330.301828	-1.559320
330.332347	-0.614607
330.362865	0.196544
330.393384	0.521221
330.423902	0.712336
330.454421	0.729710
330.484939	0.521221
330.515458	-0.230206
330.545976	-1.211839
330.576495	-1.671165
330.607013	-1.723287
330.637532	-1.578866
330.668050	-1.537602
330.698569	-1.446389
330.729087	-1.153202
330.759606	-1.077190
330.790124	-0.966431
330.820643	-0.781832
330.851161	-0.607005
330.881680	-0.325763
330.912198	-0.108588
330.942717	0.277985
330.973235	0.906708
331.003754	1.402954
331.034272	1.551719
331.064791	1.633160
331.095309	1.845992
331.125828	2.167411
331.156346	2.130491
331.186865	1.563663
331.217383	1.138000
331.247902	0.886076
331.278420	0.846984
331.308939	0.870874
331.339457	0.634152
331.369976	0.512534
331.400494	0.266040
331.431013	-0.469099
331.461531	-1.372549
331.492050	-1.980640
331.522568	-1.746091
331.553087	-0.616778
331.583605	0.399603
331.614124	0.807893
331.644642	0.991406
331.675161	0.840469
331.705679	-0.085784
331.736198	-1.498511
331.766717	-2.580045
331.797235	-2.525751
331.827754	-1.240072
331.858272	0.248666
331.888791	1.281335
331.919309	1.538688
331.949828	0.838297
331.980346	-0.251924
332.010865	-1.194465
332.041383	-1.541946
332.071902	-0.937112
332.102420	0.557055
332.132939	2.245595
332.163457	3.466121
332.193976	3.520415
332.224494	2.178270
332.255013	0.434351
332.285531	-1.128227
332.316050	-2.019732
332.346568	-1.963266
332.377087	-1.331286
332.407605	-0.241065
332.438124	0.894763
332.468642	1.490910
332.499161	1.443131
332.529679	1.124969
332.560198	0.938198
332.590716	0.753599
332.621235	0.525565
332.651753	0.382229
332.682272	0.573343
332.712790	0.955572
332.743309	1.012038
332.773827	0.612435
332.804346	0.070582
332.834864	-0.245408
332.865383	-0.313819
332.895901	-0.425664
332.926420	-0.663471
332.956938	-0.868702
332.987457	-1.044614
333.017975	-1.198809
333.048494	-1.456162
333.079012	-1.689625
333.109531	-1.541946
333.140049	-0.964259
333.170568	-0.364855
333.201086	-0.132477
333.231605	-0.117275
333.262123	-0.016288
333.292642	0.093385
333.323160	-0.069496
333.353679	-0.432179
333.384198	-0.881732
333.414716	-1.294366
333.445235	-1.556062
333.475753	-1.574522
333.506272	-1.219440
333.536790	-0.564656
333.567309	0.208488
333.597827	0.799206
333.628346	0.844813
333.658864	0.373542
333.689383	-0.338794
333.719901	-0.875217
333.750420	-0.901278
333.780938	-0.286672
333.811457	0.569000
333.841975	1.164061
333.872494	1.531087
333.903012	1.630988
333.933531	1.568007
333.964049	1.379064
333.994568	0.820923
334.025086	0.377885
334.055605	0.324677
334.086123	0.374628
334.116642	0.486473
334.147160	0.434351
334.177679	0.393088
334.208197	0.330107
334.238716	0.039092
334.269234	-0.356168
334.299753	-0.907794
334.330271	-1.319341
334.360790	-1.320427
334.391308	-0.985977
334.421827	-0.588546
334.452345	-0.499504
334.482864	-0.820923
334.513382	-1.427929
334.543901	-1.916574
334.574419	-1.998014
334.604938	-1.535431
334.635456	-0.716679
334.665975	0.043435
334.696493	0.636324
334.727012	0.977290
334.757530	1.123883
334.788049	1.280249
334.818567	1.298709
334.849086	1.143429
334.879604	0.843727
334.910123	0.488645
334.940641	0.357254
334.971160	0.393088
335.001679	0.496246
335.032197	0.634152
335.062716	0.781832
335.093234	0.955572
335.123753	0.822009
335.154271	0.287758
335.184790	-0.438694
335.215308	-0.979461
335.245827	-0.903450
335.276345	-0.371370
335.306864	0.499504
335.337382	1.559320
335.367901	2.375900
335.398419	2.811337
335.428938	2.597419
335.459456	1.764551
335.489975	0.714507
335.520493	-0.321420
335.551012	-0.975118
335.581530	-1.207496
335.612049	-1.298709
335.642567	-1.172748
335.673086	-1.111938
335.703604	-1.101080
335.734123	-0.944713
335.764641	-0.688446
335.795160	-0.512534
335.825678	-0.673244
335.856197	-1.120625
335.886715	-1.685282
335.917234	-1.977383
335.947752	-1.806900
335.978271	-1.041356
336.008789	0.096643
336.039308	1.155374
336.069826	1.890513
336.100345	1.956751
336.130863	1.342144
336.161382	0.273641
336.191900	-0.724280
336.222419	-1.081534
336.252937	-0.675416
336.283456	0.323591
336.313974	1.489824
336.344493	2.321606
336.375011	2.467113
336.405530	1.893770
336.436048	0.805721
336.466567	-0.433265
336.497085	-1.177091
336.527604	-1.268305
336.558123	-0.699305
336.588641	0.308389
336.619160	1.131484
336.649678	1.554976
336.680197	1.339973
336.710715	0.479958
336.741234	-0.625465
336.771752	-1.702656
336.802271	-2.229306
336.832789	-2.008873
336.863308	-1.256360
336.893826	-0.260611
336.924345	0.421320
336.954863	0.807893
336.985382	0.716679
337.015900	0.115103
337.046419	-0.668900
337.076937	-1.476793
337.107456	-1.810158
337.137974	-1.559320
337.168493	-0.906708
337.199011	-0.034748
337.229530	0.726452
337.260048	1.116282
337.290567	1.046786
337.321085	0.506019
