Агрегат: Свободные данные
Дата и время: 06.06.2018 14:05:12
Режим измерений: Основной
Тип замера: Форма сигнала
Тип диапазона: Временной
Выборка: 128K
Единицы: м/с?
Представление величин: ПИК
ФВЧ (Гц): 500.000000
ФНЧ (Гц): 10240.000000
Период (мс): 5000.000000

мсек	Канал А, м/с?
1981.292582	-0.432247
1981.330729	-0.726995
1981.368876	-0.549929
1981.407024	-0.543210
1981.445171	-0.571239
1981.483318	-0.487016
1981.521465	-0.493056
1981.559613	-0.300924
1981.597760	-0.264343
1981.635907	-0.302824
1981.674055	-0.185006
1981.712202	-0.086327
1981.750349	0.010791
1981.788496	-0.036173
1981.826644	-0.051376
1981.864791	0.064949
1981.902938	0.095829
1981.941085	0.062913
1981.979233	-0.002240
1982.017380	0.041195
1982.055527	0.154738
1982.093674	0.132884
1982.131822	0.067732
1982.169969	0.063795
1982.208116	0.138449
1982.246263	0.198851
1982.284411	0.135735
1982.322558	0.071600
1982.360705	0.114967
1982.398853	0.190368
1982.437000	0.179645
1982.475147	0.092300
1982.513294	0.064067
1982.551442	0.119854
1982.589589	0.161456
1982.627736	0.114628
1982.665883	0.049543
1982.704031	0.075536
1982.742178	0.155145
1982.780325	0.161321
1982.818472	0.084359
1982.856620	0.047371
1982.894767	0.092164
1982.932914	0.137974
1982.971061	0.107298
1983.009209	0.038006
1983.047356	0.024704
1983.085503	0.082595
1983.123651	0.113814
1983.161798	0.057552
1983.199945	0.009569
1983.238092	0.049882
1983.276240	0.113203
1983.314387	0.102005
1983.352534	0.034205
1983.390681	0.011809
1983.428829	0.076486
1983.466976	0.108791
1983.505123	0.048118
1983.543270	-0.008144
1983.581418	0.016627
1983.619565	0.083680
1983.657712	0.085784
1983.695859	0.018053
1983.734007	-0.004208
1983.772154	0.040856
1983.810301	0.087210
1983.848449	0.088974
1983.886596	0.035562
1983.924743	0.027011
1983.962890	0.073568
1984.001038	0.083341
1984.039185	0.049747
1984.077332	0.002104
1984.115479	0.018731
1984.153627	0.048389
1984.191774	0.001832
1984.229921	-0.025857
1984.268068	-0.075061
1984.306216	-0.220365
1984.344363	-0.247173
1984.382510	-0.201430
1984.420658	-0.295630
1984.458805	-0.381143
1984.496952	-0.363430
1984.535099	-0.327053
1984.573247	-0.381482
1984.611394	-0.521357
1984.649541	-0.486745
1984.687688	-0.354064
1984.725836	-0.380193
1984.763983	-0.419420
1984.802130	-0.364176
1984.840277	-0.232446
1984.878425	-0.150462
1984.916572	-0.186567
1984.954719	-0.180324
1984.992866	-0.090399
1985.031014	0.005158
1985.069161	0.019139
1985.107308	-0.026604
1985.145456	0.022260
1985.183603	0.125351
1985.221750	0.159624
1985.259897	0.119854
1985.298045	0.069089
1985.336192	0.110624
1985.374339	0.181545
1985.412486	0.145304
1985.450634	0.061352
1985.488781	0.038277
1985.526928	0.080762
1985.565075	0.105466
1985.603223	0.059316
1985.641370	0.015949
1985.679517	0.046150
1985.717664	0.085784
1985.755812	0.080219
1985.793959	0.035902
1985.832106	0.017510
1985.870254	0.067257
1985.908401	0.103701
1985.946548	0.076351
1985.984695	0.032101
1986.022843	0.031898
1986.060990	0.082798
1986.099137	0.105398
1986.137284	0.065696
1986.175432	0.043571
1986.213579	0.075944
1986.251726	0.120057
1986.289873	0.115578
1986.328021	0.058502
1986.366168	0.033934
1986.404315	0.060538
1986.442462	0.071464
1986.480610	0.040449
1986.518757	0.002104
1986.556904	-0.004344
1986.595052	0.026740
1986.633199	0.025857
1986.671346	-0.035834
1986.709493	-0.077640
1986.747641	-0.045810
1986.785788	-0.005294
1986.823935	-0.020767
1986.862082	-0.066917
1986.900230	-0.074790
1986.938377	-0.021989
1986.976524	0.006447
1987.014671	-0.021175
1987.052819	-0.027079
1987.090966	0.021989
1987.129113	0.069360
1987.167260	0.070650
1987.205408	0.052665
1987.243555	0.061488
1987.281702	0.100240
1987.319850	0.109741
1987.357997	0.047982
1987.396144	-0.043978
1987.434291	-0.063727
1987.472439	-0.033119
1987.510586	-0.046964
1987.548733	-0.091078
1987.586880	-0.117207
1987.625028	-0.096236
1987.663175	-0.057823
1987.701322	-0.065085
1987.739469	-0.082934
1987.777617	-0.059927
1987.815764	-0.009705
1987.853911	0.010655
1987.892059	-0.019614
1987.930206	-0.028979
1987.968353	0.007669
1988.006500	0.061081
1988.044648	0.072414
1988.082795	0.032373
1988.120942	0.017985
1988.159089	0.046286
1988.197237	0.075061
1988.235384	0.059859
1988.273531	0.027283
1988.311678	0.052665
1988.349826	0.099629
1988.387973	0.079948
1988.426120	0.020224
1988.464267	-0.011673
1988.502415	-0.000747
1988.540562	0.021039
1988.578709	-0.002036
1988.616857	-0.059655
1988.655004	-0.074926
1988.693151	-0.043571
1988.731298	-0.032712
1988.769446	-0.059655
1988.807593	-0.088228
1988.845740	-0.076554
1988.883887	-0.033391
1988.922035	-0.021921
1988.960182	-0.051851
1988.998329	-0.052801
1989.036476	-0.014388
1989.074624	0.015881
1989.112771	0.004954
1989.150918	-0.030337
1989.189065	-0.032644
1989.227213	-0.001493
1989.265360	0.010452
1989.303507	-0.017510
1989.341655	-0.041806
1989.379802	-0.013981
1989.417949	0.029387
1989.456096	0.029047
1989.494244	0.005158
1989.532391	0.014999
1989.570538	0.071464
1989.608685	0.122297
1989.646833	0.115035
1989.684980	0.088974
1989.723127	0.111302
1989.761274	0.156774
1989.799422	0.148901
1989.837569	0.094743
1989.875716	0.064542
1989.913863	0.089381
1989.952011	0.129491
1989.990158	0.120532
1990.028305	0.073093
1990.066453	0.046964
1990.104600	0.037327
1990.142747	0.031626
1990.180894	-0.006040
1990.219042	-0.086124
1990.257189	-0.089856
1990.295336	-0.053208
1990.333483	-0.072754
1990.371631	-0.109945
1990.409778	-0.122568
1990.447925	-0.089517
1990.486072	-0.065696
1990.524220	-0.114764
1990.562367	-0.167497
1990.600514	-0.173333
1990.638661	-0.161253
1990.676809	-0.163560
1990.714956	-0.196001
1990.753103	-0.202245
1990.791251	-0.158606
1990.829398	-0.122093
1990.867545	-0.117818
1990.905692	-0.125962
1990.943840	-0.103090
1990.981987	-0.045335
1991.020134	-0.012895
1991.058281	-0.008687
1991.096429	0.000611
1991.134576	0.032508
1991.172723	0.071193
1991.210870	0.078794
1991.249018	0.072754
1991.287165	0.084495
1991.325312	0.114424
1991.363459	0.133563
1991.401607	0.129830
1991.439754	0.120532
1991.477901	0.130848
1991.516049	0.153109
1991.554196	0.142386
1991.592343	0.110352
1991.630490	0.097050
1991.668638	0.101597
1991.706785	0.112592
1991.744932	0.101122
1991.783079	0.076554
1991.821227	0.077708
1991.859374	0.086463
1991.897521	0.084291
1991.935668	0.065696
1991.973816	0.051443
1992.011963	0.064949
1992.050110	0.072211
1992.088258	0.054226
1992.126405	0.027758
1992.164552	0.023143
1992.202699	0.033459
1992.240847	0.030676
1992.278994	0.022803
1992.317141	0.010791
1992.355288	-0.002986
1992.393436	0.007330
1992.431583	0.017713
1992.469730	-0.002443
1992.507877	-0.017646
1992.546025	0.002443
1992.584172	0.027283
1992.622319	0.017442
1992.660466	-0.002783
1992.698614	0.012963
1992.736761	0.054226
1992.774908	0.059045
1992.813056	0.030472
1992.851203	0.028776
1992.889350	0.053819
1992.927497	0.067664
1992.965645	0.063320
1993.003792	0.057280
1993.041939	0.084970
1993.080086	0.157045
1993.118234	0.212696
1993.156381	0.266719
1993.194528	0.222944
1993.232675	-0.005837
1993.270823	0.016288
1993.308970	0.070107
1993.347117	-0.178830
1993.385264	-0.242422
1993.423412	-0.248055
1993.461559	-0.254299
1993.499706	-0.233667
1993.537854	-0.328139
1993.576001	-0.269705
1993.614148	-0.202177
1993.652295	-0.194372
1993.690443	-0.165053
1993.728590	-0.149919
1993.766737	-0.058027
1993.804884	-0.032644
1993.843032	-0.044928
1993.881179	-0.002647
1993.919326	0.019206
1993.957473	0.065967
1993.995621	0.074247
1994.033768	0.075468
1994.071915	0.135327
1994.110062	0.169668
1994.148210	0.188400
1994.186357	0.205231
1994.224504	0.247648
1994.262652	0.280021
1994.300799	0.242694
1994.338946	0.212900
1994.377093	0.180188
1994.415241	0.131527
1994.453388	0.080287
1994.491535	0.016288
1994.529682	-0.041331
1994.567830	-0.142250
1994.605977	-0.282532
1994.644124	-0.389491
1994.682271	-0.485387
1994.720419	-0.560516
1994.758566	-0.586917
1994.796713	-0.575583
1994.834860	-0.554205
1994.873008	-0.533302
1994.911155	-0.483623
1994.949302	-0.414873
1994.987450	-0.344970
1995.025597	-0.296037
1995.063744	-0.250023
1995.101891	-0.185142
1995.140039	-0.120804
1995.178186	-0.074450
1995.216333	-0.045743
1995.254480	-0.014049
1995.292628	0.029319
1995.330775	0.065967
1995.368922	0.071939
1995.407069	0.069021
1995.445217	0.097661
1995.483364	0.137160
1995.521511	0.146661
1995.559659	0.142793
1995.597806	0.153652
1995.635953	0.183038
1995.674100	0.196001
1995.712248	0.182427
1995.750395	0.174080
1995.788542	0.182156
1995.826689	0.198444
1995.864837	0.195594
1995.902984	0.178898
1995.941131	0.177337
1995.979278	0.196544
1996.017426	0.221383
1996.055573	0.229527
1996.093720	0.215547
1996.131867	0.221112
1996.170015	0.265497
1996.208162	0.290540
1996.246309	0.265429
1996.284457	0.239436
1996.322604	0.221112
1996.360751	0.160710
1996.398898	0.070989
1996.437046	-0.021650
1996.475193	-0.074926
1996.513340	-0.106687
1996.551487	-0.150937
1996.589635	-0.189757
1996.627782	-0.224777
1996.665929	-0.216904
1996.704076	-0.196476
1996.742224	-0.197698
1996.780371	-0.189011
1996.818518	-0.176048
1996.856665	-0.153109
1996.894813	-0.123247
1996.932960	-0.115171
1996.971107	-0.107434
1997.009255	-0.091214
1997.047402	-0.067528
1997.085549	-0.045675
1997.123696	-0.041535
1997.161844	-0.038684
1997.199991	-0.022193
1997.238138	0.001425
1997.276285	0.010791
1997.314433	0.014116
1997.352580	0.022668
1997.390727	0.045268
1997.428874	0.073229
1997.467022	0.086870
1997.505169	0.103158
1997.543316	0.122229
1997.581463	0.154805
1997.619611	0.186024
1997.657758	0.185821
1997.695905	0.193015
1997.734053	0.208149
1997.772200	0.213782
1997.810347	0.221248
1997.848494	0.214054
1997.886642	0.225455
1997.924789	0.259117
1997.962936	0.283550
1998.001083	0.278799
1998.039231	0.237196
1998.077378	0.206928
1998.115525	0.180120
1998.153672	0.148765
1998.191820	0.124129
1998.229967	0.091485
1998.268114	0.068885
1998.306261	0.049272
1998.344409	0.020224
1998.382556	-0.012488
1998.420703	-0.038006
1998.458851	-0.043978
1998.496998	-0.063660
1998.535145	-0.102140
1998.573292	-0.115510
1998.611440	-0.101258
1998.649587	-0.083545
1998.687734	-0.077301
1998.725881	-0.082934
1998.764029	-0.098951
1998.802176	-0.102208
1998.840323	-0.121007
1998.878470	-0.135938
1998.916618	-0.105262
1998.954765	-0.186160
1998.992912	-0.334247
1999.031060	-0.305064
1999.069207	-0.287690
1999.107354	-0.366484
1999.145501	-0.350195
1999.183649	-0.312325
1999.221796	-0.289590
1999.259943	-0.293255
1999.298090	-0.274727
1999.336238	-0.191997
1999.374385	-0.147340
1999.412532	-0.138449
1999.450679	-0.110217
1999.488827	-0.027011
1999.526974	0.060809
1999.565121	0.067257
1999.603268	0.085241
1999.641416	0.172790
1999.679563	0.228713
1999.717710	0.193965
1999.755858	0.133834
1999.794005	0.113610
1999.832152	0.076826
1999.870299	-0.000882
1999.908447	-0.071125
1999.946594	-0.135599
1999.984741	-0.164510
2000.022888	-0.170415
2000.061036	-0.186499
2000.099183	-0.196069
2000.137330	-0.194372
2000.175477	-0.177677
2000.213625	-0.145643
2000.251772	-0.124265
2000.289919	-0.107977
2000.328066	-0.081441
2000.366214	-0.041738
2000.404361	-0.002240
2000.442508	0.014252
2000.480656	0.022939
2000.518803	0.042892
2000.556950	0.068478
2000.595097	0.097457
2000.633245	0.086395
2000.671392	0.062574
2000.709539	0.092028
2000.747686	0.112863
2000.785834	0.104584
2000.823981	0.096439
2000.862128	0.093114
2000.900275	0.117886
2000.938423	0.130577
2000.976570	0.107570
2001.014717	0.081034
2001.052864	0.073093
2001.091012	0.065221
2001.129159	0.025247
2001.167306	-0.014252
2001.205454	-0.019953
2001.243601	-0.009366
2001.281748	-0.003936
2001.319895	-0.012759
2001.358043	-0.010927
2001.396190	0.007330
2001.434337	0.023821
2001.472484	0.030201
2001.510632	0.012013
2001.548779	-0.002240
2001.586926	0.013370
2001.625073	0.036445
2001.663221	0.027961
2001.701368	0.004683
2001.739515	0.013438
2001.777662	0.036309
2001.815810	0.060606
2001.853957	0.063931
2001.892104	0.051647
2001.930252	0.094607
2001.968399	0.137635
2002.006546	0.137160
2002.044693	0.141978
2002.082841	0.147951
2002.120988	0.181545
2002.159135	0.239572
2002.197282	0.274727
2002.235430	0.261493
2002.273577	0.195322
2002.311724	0.167429
2002.349871	0.168854
2002.388019	0.058434
2002.426166	-0.043910
2002.464313	-0.009366
2002.502460	-0.024500
2002.540608	-0.083952
2002.578755	-0.110827
2002.616902	-0.125351
2002.655050	-0.102819
2002.693197	-0.100919
2002.731344	-0.131663
2002.769491	-0.125962
2002.807639	-0.117682
2002.845786	-0.137499
2002.883933	-0.161796
2002.922080	-0.173876
2002.960228	-0.154262
2002.998375	-0.059180
2003.036522	0.046693
2003.074669	-0.104651
2003.112817	-0.201566
2003.150964	-0.042824
2003.189111	-0.089178
2003.227259	-0.181342
2003.265406	-0.222130
2003.303553	-0.242354
2003.341700	-0.172112
2003.379848	-0.224980
2003.417995	-0.228713
2003.456142	-0.149580
2003.494289	-0.135260
2003.532437	-0.095218
2003.570584	-0.090399
2003.608731	-0.043028
2003.646878	0.031015
2003.685026	0.036173
2003.723173	0.058570
2003.761320	0.085784
2003.799467	0.123247
2003.837615	0.128337
2003.875762	0.093114
2003.913909	0.102887
2003.952057	0.124740
2003.990204	0.128066
2004.028351	0.101326
2004.066498	0.082323
2004.104646	0.150462
2004.142793	0.177812
2004.180940	-0.007330
2004.219087	-0.132545
2004.257235	0.011537
2004.295382	0.031490
2004.333529	-0.244322
2004.371676	-0.400078
2004.409824	-0.329428
2004.447971	-0.351010
2004.486118	-0.434147
2004.524265	-0.411819
2004.562413	-0.332346
2004.600560	-0.297598
2004.638707	-0.321420
2004.676855	-0.277849
2004.715002	-0.190164
2004.753149	-0.147136
2004.791296	-0.122161
2004.829444	-0.089788
2004.867591	-0.009501
2004.905738	0.035427
2004.943885	0.012352
2004.982033	0.022871
2005.020180	0.076962
2005.058327	0.121347
2005.096474	0.106755
2005.134622	0.080287
2005.172769	0.117343
2005.210916	0.174894
2005.249063	0.180934
2005.287211	0.146593
2005.325358	0.141571
2005.363505	0.191997
2005.401653	0.221655
2005.439800	0.185074
2005.477947	0.143336
2005.516094	0.156570
2005.554242	0.193490
2005.592389	0.177269
2005.630536	0.122365
2005.668683	0.099969
2005.706831	0.136006
2005.744978	0.158470
2005.783125	0.120600
2005.821272	0.079269
2005.859420	0.090467
2005.897567	0.132138
2005.935714	0.138517
2005.973861	0.097457
2006.012009	0.079541
2006.050156	0.116528
2006.088303	0.149308
2006.126451	0.134581
2006.164598	0.101326
2006.202745	0.121618
2006.240892	0.183513
2006.279040	0.202516
2006.317187	0.163221
2006.355334	0.142657
2006.393481	0.178559
2006.431629	0.210321
2006.469776	0.181817
2006.507923	0.132952
2006.546070	0.123654
2006.584218	0.107977
2006.622365	0.083748
2006.660512	0.061284
2006.698660	0.015813
2006.736807	0.015609
2006.774954	0.056601
2006.813101	0.025382
2006.851249	-0.074518
2006.889396	-0.143675
2006.927543	-0.152566
2006.965690	-0.150055
2007.003838	-0.171772
2007.041985	-0.211746
2007.080132	-0.240658
2007.118279	-0.221383
2007.156427	-0.216361
2007.194574	-0.247512
2007.232721	-0.263190
2007.270868	-0.239436
2007.309016	-0.187857
2007.347163	-0.169940
2007.385310	-0.184667
2007.423458	-0.171636
2007.461605	-0.108995
2007.499752	-0.050018
2007.537899	-0.049000
2007.576047	-0.062642
2007.614194	-0.031694
2007.652341	0.017374
2007.690488	0.032508
2007.728636	0.013166
2007.766783	0.008076
2007.804930	0.036852
2007.843077	0.064813
2007.881225	0.056533
2007.919372	0.016085
2007.957519	0.013709
2007.995666	0.053344
2008.033814	0.057212
2008.071961	0.015134
2008.110108	-0.010927
2008.148256	0.006312
2008.186403	0.036852
2008.224550	0.036173
2008.262697	0.002036
2008.300845	-0.006990
2008.338992	0.025043
2008.377139	0.052733
2008.415286	0.039092
2008.453434	0.015134
2008.491581	0.030744
2008.529728	0.062574
2008.567875	0.068682
2008.606023	0.046150
2008.644170	0.031015
2008.682317	0.051308
2008.720464	0.074518
2008.758612	0.069021
2008.796759	0.045335
2008.834906	0.038617
2008.873054	0.079948
2008.911201	0.109131
2008.949348	0.090128
2008.987495	0.076283
2009.025643	0.091485
2009.063790	0.113271
2009.101937	0.116732
2009.140084	0.068953
2009.178232	0.006447
2009.216379	0.014727
2009.254526	0.038820
2009.292673	-0.008551
2009.330821	-0.073229
2009.368968	-0.067392
2009.407115	-0.046150
2009.445262	-0.077029
2009.483410	-0.082662
2009.521557	-0.067664
2009.559704	-0.073704
2009.597852	-0.036513
2009.635999	0.004208
2009.674146	0.021514
2009.712293	0.100444
2009.750441	0.110081
2009.788588	-0.022803
2009.826735	-0.070514
2009.864882	-0.115171
2009.903030	-0.209574
2009.941177	-0.226948
2009.979324	-0.258710
2010.017471	-0.271877
2010.055619	-0.279613
2010.093766	-0.280292
2010.131913	-0.220908
2010.170061	-0.204688
2010.208208	-0.205231
2010.246355	-0.180527
2010.284502	-0.114221
2010.322650	-0.042010
2010.360797	-0.055108
2010.398944	-0.065017
2010.437091	-0.014388
2010.475239	0.042485
2010.513386	0.049747
2010.551533	0.004547
2010.589680	0.007126
2010.627828	0.061488
2010.665975	0.091757
2010.704122	0.072347
2010.742269	0.040110
2010.780417	0.067867
2010.818564	0.123043
2010.856711	0.120193
2010.894859	0.075944
2010.933006	0.064745
2010.971153	0.105330
2011.009300	0.132002
2011.047448	0.097322
2011.085595	0.049407
2011.123742	0.057280
2011.161889	0.094675
2011.200037	0.093318
2011.238184	0.048322
2011.276331	0.021921
2011.314478	0.054226
2011.352626	0.088974
2011.390773	0.066442
2011.428920	0.024975
2011.467067	0.025722
2011.505215	0.065967
2011.543362	0.073432
2011.581509	0.030405
2011.619657	-0.002986
2011.657804	0.014456
2011.695951	0.047575
2011.734098	0.033730
2011.772246	-0.004615
2011.810393	-0.010927
2011.848540	0.023618
2011.886687	0.046964
2011.924835	0.021989
2011.962982	-0.013302
2012.001129	-0.003733
2012.039276	0.030744
2012.077424	0.030608
2012.115571	-0.005769
2012.153718	-0.028708
2012.191865	-0.005837
2012.230013	0.023075
2012.268160	0.006447
2012.306307	-0.029454
2012.344455	-0.025925
2012.382602	0.009976
2012.420749	0.026740
2012.458896	-0.002240
2012.497044	-0.028776
2012.535191	-0.010044
2012.573338	0.021718
2012.611485	0.016356
2012.649633	-0.023957
2012.687780	-0.034205
2012.725927	-0.004344
2012.764074	0.016627
2012.802222	-0.005701
2012.840369	-0.036988
2012.878516	-0.026333
2012.916663	0.009501
2012.954811	0.016356
2012.992958	-0.013098
2013.031105	-0.032712
2013.069253	-0.009298
2013.107400	0.019342
2013.145547	0.005972
2013.183694	-0.025450
2013.221842	-0.026672
2013.259989	0.008212
2013.298136	0.020157
2013.336283	-0.005158
2013.374431	-0.025518
2013.412578	-0.008551
2013.450725	0.024568
2013.488872	0.015609
2013.527020	-0.015270
2013.565167	-0.019614
2013.603314	0.006922
2013.641461	0.026943
2013.679609	0.007805
2013.717756	-0.020564
2013.755903	-0.011877
2013.794051	0.017170
2013.832198	0.022871
2013.870345	-0.004819
2013.908492	-0.021310
2013.946640	-0.000475
2013.984787	0.024297
2014.022934	0.014456
2014.061081	-0.019614
2014.099229	-0.018664
2014.137376	0.009298
2014.175523	0.021853
2014.213670	-0.000136
2014.251818	-0.025722
2014.289965	-0.009298
2014.328112	0.017713
2014.366260	0.010316
2014.404407	-0.016017
2014.442554	-0.023957
2014.480701	-0.001561
2014.518849	0.017985
2014.556996	-0.000543
2014.595143	-0.023957
2014.633290	-0.017917
2014.671438	0.005633
2014.709585	0.008755
2014.747732	-0.013031
2014.785879	-0.028844
2014.824027	-0.013845
2014.862174	0.011945
2014.900321	0.002511
2014.938468	-0.021107
2014.976616	-0.022532
2015.014763	-0.000747
2015.052910	0.011673
2015.091058	-0.006583
2015.129205	-0.026536
2015.167352	-0.014049
2015.205499	0.010587
2015.243647	0.006447
2015.281794	-0.016152
2015.319941	-0.025247
2015.358088	-0.005904
2015.396236	0.010112
2015.434383	-0.003122
2015.472530	-0.023346
2015.510677	-0.017781
2015.548825	0.002715
2015.586972	0.007262
2015.625119	-0.013031
2015.663266	-0.027147
2015.701414	-0.010316
2015.739561	0.009773
2015.777708	0.003325
2015.815856	-0.018664
2015.854003	-0.018664
2015.892150	0.001289
2015.930297	0.012148
2015.968445	-0.006651
2016.006592	-0.022803
2016.044739	-0.012352
2016.082886	0.006447
2016.121034	0.006447
2016.159181	-0.013573
2016.197328	-0.023957
2016.235475	-0.005429
2016.273623	0.013166
2016.311770	-0.002240
2016.349917	-0.021514
2016.388064	-0.018324
2016.426212	0.000204
2016.464359	0.006312
2016.502506	-0.010927
2016.540654	-0.023957
2016.578801	-0.012420
2016.616948	0.007126
2016.655095	0.001900
2016.693243	-0.018392
2016.731390	-0.021310
2016.769537	0.000204
2016.807684	0.010044
2016.845832	-0.005090
2016.883979	-0.019817
2016.922126	-0.010927
2016.960273	0.004886
2016.998421	0.003258
2017.036568	-0.012555
2017.074715	-0.020089
2017.112862	-0.002783
2017.151010	0.011605
2017.189157	-0.002240
2017.227304	-0.022125
2017.265452	-0.016492
2017.303599	0.003054
2017.341746	0.006855
2017.379893	-0.008348
2017.418041	-0.018324
2017.456188	-0.007194
2017.494335	0.009705
2017.532482	0.003801
2017.570630	-0.014795
2017.608777	-0.012827
2017.646924	0.001493
2017.685071	0.008891
2017.723219	-0.003597
2017.761366	-0.018053
2017.799513	-0.012216
2017.837661	0.003393
2017.875808	0.002443
2017.913955	-0.012759
2017.952102	-0.021039
2017.990250	-0.010995
2018.028397	0.005090
2018.066544	-0.003665
2018.104691	-0.021378
2018.142839	-0.018528
2018.180986	-0.002240
2018.219133	0.001493
2018.257280	-0.011809
2018.295428	-0.021514
2018.333575	-0.011741
2018.371722	0.002986
2018.409869	0.000814
2018.448017	-0.013573
2018.486164	-0.016492
2018.524311	-0.002850
2018.562459	0.002036
2018.600606	-0.009909
2018.638753	-0.019817
2018.676900	-0.012555
2018.715048	0.001493
2018.753195	0.002104
2018.791342	-0.011130
2018.829489	-0.015542
2018.867637	-0.003325
2018.905784	0.006447
2018.943931	-0.001086
2018.982078	-0.016967
2019.020226	-0.013777
2019.058373	0.002918
2019.096520	0.007601
2019.134667	-0.006787
2019.172815	-0.014116
2019.210962	-0.006583
2019.249109	0.004072
2019.287257	0.004547
2019.325404	-0.007873
2019.363551	-0.012555
2019.401698	-0.000136
2019.439846	0.006447
2019.477993	-0.002850
2019.516140	-0.012148
2019.554287	-0.009094
2019.592435	0.004004
2019.630582	0.004819
2019.668729	-0.010384
2019.706876	-0.014591
2019.745024	-0.002647
2019.783171	0.003665
2019.821318	-0.004547
2019.859465	-0.015609
2019.897613	-0.012895
2019.935760	0.000611
2019.973907	0.001629
2020.012055	-0.009230
2020.050202	-0.015474
2020.088349	-0.006583
2020.126496	0.005158
2020.164644	-0.001086
2020.202791	-0.011945
2020.240938	-0.011130
2020.279085	-0.002240
2020.317233	0.003868
2020.355380	-0.004479
2020.393527	-0.017103
2020.431674	-0.012759
2020.469822	-0.000611
2020.507969	-0.003258
2020.546116	-0.016831
2020.584263	-0.019953
2020.622411	-0.010995
2020.660558	-0.001086
2020.698705	-0.004208
2020.736853	-0.017849
2020.775000	-0.020903
2020.813147	-0.009773
2020.851294	-0.003529
2020.889442	-0.012759
2020.927589	-0.020089
2020.965736	-0.012216
2021.003883	-0.006583
2021.042031	-0.008958
2021.080178	-0.016288
2021.118325	-0.019953
2021.156472	-0.008483
2021.194620	-0.001086
2021.232767	-0.007465
2021.270914	-0.014524
2021.309062	-0.009434
2021.347209	0.002579
2021.385356	0.000271
2021.423503	-0.007330
2021.461651	-0.010995
2021.499798	-0.003665
2021.537945	0.005972
2021.576092	-0.000747
2021.614240	-0.009434
2021.652387	-0.002443
2021.690534	0.005701
2021.728681	0.007669
2021.766829	0.002715
2021.804976	-0.004344
2021.843123	-0.003461
2021.881270	0.006922
2021.919418	0.007601
2021.957565	-0.002443
2021.995712	-0.003122
2022.033860	0.002104
2022.072007	0.008687
2022.110154	0.004344
2022.148301	-0.006583
2022.186449	-0.003529
2022.224596	0.007194
2022.262743	0.004954
2022.300890	-0.007601
2022.339038	-0.012759
2022.377185	-0.006787
2022.415332	-0.004276
2022.453479	-0.015270
2022.491627	-0.025790
2022.529774	-0.024025
2022.567921	-0.013302
2022.606068	-0.011198
2022.644216	-0.015474
2022.682363	-0.018188
2022.720510	-0.013031
2022.758658	-0.006583
2022.796805	-0.011062
2022.834952	-0.020224
2022.873099	-0.025450
2022.911247	-0.020428
2022.949394	-0.017374
2022.987541	-0.021921
2023.025688	-0.027554
2023.063836	-0.025450
2023.101983	-0.019885
2023.140130	-0.018596
2023.178277	-0.023482
2023.216425	-0.024364
2023.254572	-0.016492
2023.292719	-0.012216
2023.330866	-0.015270
2023.369014	-0.016152
2023.407161	-0.009434
2023.445308	-0.001765
2023.483456	0.000814
2023.521603	-0.006583
2023.559750	-0.008823
2023.597897	-0.002307
2023.636045	0.000679
2023.674192	0.001086
2023.712339	-0.004819
2023.750486	-0.006583
2023.788634	0.000000
2023.826781	0.003597
2023.864928	-0.005769
2023.903075	-0.012488
2023.941223	-0.008348
2023.979370	-0.002307
2024.017517	-0.005904
2024.055664	-0.011062
2024.093812	-0.011130
2024.131959	-0.006651
2024.170106	-0.001357
2024.208254	-0.005294
2024.246401	-0.009162
2024.284548	-0.008619
2024.322695	-0.000814
2024.360843	0.003936
2024.398990	-0.004208
2024.437137	-0.009976
2024.475284	-0.004072
2024.513432	0.002036
2024.551579	0.003258
2024.589726	0.000814
2024.627873	-0.002715
2024.666021	0.003665
2024.704168	0.008008
2024.742315	0.004479
2024.780462	-0.002715
2024.818610	-0.000747
2024.856757	0.005429
2024.894904	0.003325
2024.933052	-0.004615
2024.971199	-0.008483
2025.009346	-0.005904
2025.047493	-0.005090
2025.085641	-0.009162
2025.123788	-0.016492
2025.161935	-0.013845
2025.200082	-0.009773
2025.238230	-0.009569
2025.276377	-0.014524
2025.314524	-0.018935
2025.352671	-0.015270
2025.390819	-0.008076
2025.428966	-0.008891
2025.467113	-0.011062
2025.505261	-0.010927
2025.543408	-0.007601
2025.581555	0.000679
2025.619702	-0.000271
2025.657850	-0.002715
2025.695997	-0.001357
2025.734144	0.003665
2025.772291	0.006380
2025.810439	0.002104
2025.848586	-0.000204
2025.886733	0.002783
2025.924880	0.004072
2025.963028	0.000747
2026.001175	-0.003529
2026.039322	-0.003936
2026.077469	0.003258
2026.115617	0.002850
2026.153764	-0.001018
2026.191911	-0.007330
2026.230059	-0.002918
2026.268206	0.008008
2026.306353	0.006447
2026.344500	0.000679
2026.382648	0.000339
2026.420795	0.003801
2026.458942	0.002104
2026.497089	0.000271
2026.535237	0.000271
2026.573384	-0.000271
2026.611531	0.000000
2026.649678	-0.001086
2026.687826	-0.006719
2026.725973	-0.010180
2026.764120	-0.009637
2026.802267	-0.009976
2026.840415	-0.012352
2026.878562	-0.020700
2026.916709	-0.022600
2026.954857	-0.014591
2026.993004	-0.006719
2027.031151	-0.007533
2027.069298	-0.011605
2027.107446	-0.010927
2027.145593	-0.002986
