Агрегат: Свободные данные
Дата и время: 06.06.2018 14:04:57
Режим измерений: Основной
Тип замера: Форма сигнала
Тип диапазона: Временной
Выборка: 128K
Единицы: м/с?
Представление величин: ПИК
ФВЧ (Гц): 500.000000
ФНЧ (Гц): 10240.000000
Период (мс): 5000.000000

мсек	Канал А, м/с?
2046.944023	-0.007058
2046.982170	-0.007737
2047.020317	-0.007601
2047.058464	-0.005701
2047.096612	-0.006583
2047.134759	-0.004208
2047.172906	-0.005769
2047.211054	-0.007330
2047.249201	-0.003936
2047.287348	-0.002850
2047.325495	-0.003054
2047.363643	-0.002375
2047.401790	-0.001629
2047.439937	-0.002443
2047.478084	-0.002579
2047.516232	-0.003801
2047.554379	-0.002240
2047.592526	-0.003190
2047.630673	-0.003801
2047.668821	-0.005158
2047.706968	-0.004547
2047.745115	-0.003529
2047.783263	-0.004819
2047.821410	-0.004344
2047.859557	-0.005429
2047.897704	-0.007194
2047.935852	-0.006583
2047.973999	-0.004886
2048.012146	-0.005701
2048.050293	-0.004004
2048.088441	-0.003801
2048.126588	-0.003122
2048.164735	-0.004615
2048.202882	-0.002715
2048.241030	-0.002511
2048.279177	-0.005837
2048.317324	-0.003258
2048.355471	-0.003597
2048.393619	-0.004208
2048.431766	-0.002240
2048.469913	-0.004208
2048.508061	-0.005294
2048.546208	-0.003258
2048.584355	-0.004479
2048.622502	-0.000475
2048.660650	-0.002240
2048.698797	-0.003122
2048.736944	-0.003665
2048.775091	-0.004547
2048.813239	-0.000204
2048.851386	-0.002240
2048.889533	-0.004208
2048.927680	-0.002240
2048.965828	0.000000
2049.003975	-0.000543
2049.042122	-0.001018
2049.080269	-0.001697
2049.118417	-0.001493
2049.156564	-0.004276
2049.194711	-0.002240
2049.232859	0.001900
2049.271006	0.000271
2049.309153	-0.000407
2049.347300	-0.004411
2049.385448	-0.005362
2049.423595	-0.000814
2049.461742	0.000543
2049.499889	0.000271
2049.538037	0.000204
2049.576184	-0.004140
2049.614331	-0.003258
2049.652478	-0.002240
2049.690626	-0.002375
2049.728773	-0.002918
2049.766920	-0.003461
2049.805067	-0.003801
2049.843215	-0.003190
2049.881362	-0.004276
2049.919509	-0.004819
2049.957657	-0.002715
2049.995804	-0.004819
2050.033951	-0.005701
2050.072098	-0.005837
2050.110246	-0.006583
2050.148393	-0.005158
2050.186540	-0.002715
2050.224687	-0.000814
2050.262835	-0.002240
2050.300982	-0.005362
2050.339129	-0.004479
2050.377276	-0.003597
2050.415424	-0.004615
2050.453571	-0.003733
2050.491718	-0.003190
2050.529865	-0.002240
2050.568013	-0.003529
2050.606160	-0.003733
2050.644307	-0.003801
2050.682455	-0.006651
2050.720602	-0.004547
2050.758749	-0.002647
2050.796896	-0.003258
2050.835044	-0.002240
2050.873191	0.000611
2050.911338	0.000543
2050.949485	-0.003665
2050.987633	-0.004683
2051.025780	-0.002715
2051.063927	-0.002511
2051.102074	-0.001561
2051.140222	-0.003801
2051.178369	-0.005972
2051.216516	-0.003393
2051.254664	-0.004208
2051.292811	-0.005158
2051.330958	-0.002240
2051.369105	-0.001629
2051.407253	-0.002850
2051.445400	-0.001425
2051.483547	-0.001018
2051.521694	-0.002240
2051.559842	-0.002240
2051.597989	-0.003258
2051.636136	-0.003461
2051.674283	-0.002986
2051.712431	-0.003393
2051.750578	-0.002783
2051.788725	-0.003393
2051.826872	-0.005565
2051.865020	-0.004886
2051.903167	-0.004072
2051.941314	-0.003529
2051.979462	-0.000543
2052.017609	-0.002240
2052.055756	0.077437
2052.093903	0.742469
2052.132051	1.807307
2052.170198	1.065653
2052.208345	-0.828932
2052.246492	-0.411276
2052.284640	0.541989
2052.322787	-0.526515
2052.360934	-1.299727
2052.399081	-0.600219
2052.437229	0.171297
2052.475376	0.053276
2052.513523	-0.645079
2052.551670	-0.730796
2052.589818	-0.111710
2052.627965	0.180663
2052.666112	-0.235296
2052.704260	-0.566896
2052.742407	-0.131866
2052.780554	0.284432
2052.818701	-0.078183
2052.856849	-0.406254
2052.894996	-0.232446
2052.933143	-0.117275
2052.971290	-0.067664
2053.009438	-0.037734
2053.047585	-0.138924
2053.085732	-0.143811
2053.123879	-0.019614
2053.162027	0.091282
2053.200174	0.035155
2053.238321	-0.135056
2053.276468	-0.138110
2053.314616	0.006447
2053.352763	0.155620
2053.390910	0.315855
2053.429058	0.356779
2053.467205	0.112117
2053.505352	0.038345
2053.543499	0.200412
2053.581647	0.028165
2053.619794	-0.159760
2053.657941	-0.008619
2053.696088	0.196680
2053.734236	0.220705
2053.772383	0.007398
2053.810530	-0.192132
2053.848677	-0.084155
2053.886825	0.116732
2053.924972	0.048050
2053.963119	-0.130848
2054.001266	-0.063524
2054.039414	0.128744
2054.077561	0.126301
2054.115708	-0.071872
2054.153856	-0.176862
2054.192003	-0.017781
2054.230150	0.136413
2054.268297	0.054226
2054.306445	-0.109199
2054.344592	-0.098204
2054.382739	0.077708
2054.420886	0.138992
2054.459034	0.002918
2054.497181	-0.082255
2054.535328	0.030201
2054.573475	0.166954
2054.611623	0.114628
2054.649770	-0.047643
2054.687917	-0.065899
2054.726064	0.070650
2054.764212	0.138246
2054.802359	0.021107
2054.840506	-0.105059
2054.878654	-0.051308
2054.916801	0.079133
2054.954948	0.069496
2054.993095	-0.066442
2055.031243	-0.114289
2055.069390	-0.001629
2055.107537	0.091553
2055.145684	0.010791
2055.183832	-0.115374
2055.221979	-0.096304
2055.260126	0.032508
2055.298273	0.066646
2055.336421	-0.046353
2055.374568	-0.118361
2055.412715	-0.032848
2055.450863	0.075944
2055.489010	0.041671
2055.527157	-0.076758
2055.565304	-0.091689
2055.603452	0.033798
2055.641599	0.107163
2055.679746	0.018528
2055.717893	-0.080423
2055.756041	-0.034409
2055.794188	0.079880
2055.832335	0.084970
2055.870482	-0.029929
2055.908630	-0.080423
2055.946777	0.013234
2055.984924	0.100715
2056.023071	0.040788
2056.061219	-0.077708
2056.099366	-0.065288
2056.137513	0.045539
2056.175661	0.072754
2056.213808	-0.028369
2056.251955	-0.104787
2056.290102	-0.040720
2056.328250	0.057348
2056.366397	0.030065
2056.404544	-0.077912
2056.442691	-0.091485
2056.480839	0.011673
2056.518986	0.067189
2056.557133	-0.009162
2056.595280	-0.092300
2056.633428	-0.050222
2056.671575	0.053819
2056.709722	0.056330
2056.747869	-0.042349
2056.786017	-0.082052
2056.824164	0.000882
2056.862311	0.076215
2056.900459	0.025450
2056.938606	-0.066510
2056.976753	-0.052937
2057.014900	0.046286
2057.053048	0.077097
2057.091195	-0.008891
2057.129342	-0.069971
2057.167489	-0.010927
2057.205637	0.072279
2057.243784	0.051172
2057.281931	-0.041331
2057.320078	-0.057755
2057.358226	0.026536
2057.396373	0.073500
2057.434520	0.005226
2057.472667	-0.070039
2057.510815	-0.036309
2057.548962	0.046286
2057.587109	0.048661
2057.625257	-0.036105
2057.663404	-0.076079
2057.701551	-0.007126
2057.739698	0.056533
2057.777846	0.017917
2057.815993	-0.064203
2057.854140	-0.057416
2057.892287	0.029997
2057.930435	0.053751
2057.968582	-0.020360
2058.006729	-0.072211
2058.044876	-0.022736
2058.083024	0.048797
2058.121171	0.030472
2058.159318	-0.048864
2058.197465	-0.063049
2058.235613	0.010587
2058.273760	0.055651
2058.311907	0.002443
2058.350055	-0.063049
2058.388202	-0.038006
2058.426349	0.036716
2058.464496	0.039770
2058.502644	-0.032712
2058.540791	-0.064745
2058.578938	-0.007058
2058.617085	0.049815
2058.655233	0.014999
2058.693380	-0.052937
2058.731527	-0.048050
2058.769674	0.022057
2058.807822	0.045539
2058.845969	-0.013641
2058.884116	-0.063049
2058.922264	-0.022125
2058.960411	0.041603
2058.998558	0.023482
2059.036705	-0.042960
2059.074853	-0.055380
2059.113000	0.008619
2059.151147	0.047982
2059.189294	0.000882
2059.227442	-0.055719
2059.265589	-0.031490
2059.303736	0.031558
2059.341883	0.034816
2059.380031	-0.027486
2059.418178	-0.054701
2059.456325	-0.003529
2059.494472	0.045064
2059.532620	0.015134
2059.570767	-0.043978
2059.608914	-0.036988
2059.647062	0.020224
2059.685209	0.040856
2059.723356	-0.012691
2059.761503	-0.051919
2059.799651	-0.016220
2059.837798	0.037463
2059.875945	0.026265
2059.914092	-0.033255
2059.952240	-0.045132
2059.990387	0.008891
2060.028534	0.042349
2060.066681	0.000611
2060.104829	-0.047711
2060.142976	-0.027011
2060.181123	0.030201
2060.219270	0.032305
2060.257418	-0.022939
2060.295565	-0.048322
2060.333712	-0.004683
2060.371860	0.034612
2060.410007	0.011334
2060.448154	-0.039906
2060.486301	-0.041331
2060.524449	0.010723
2060.562596	0.029319
2060.600743	-0.012895
2060.638890	-0.049340
2060.677038	-0.016627
2060.715185	0.031558
2060.753332	0.019478
2060.791479	-0.030269
2060.829627	-0.041331
2060.867774	0.003122
2060.905921	0.034612
2060.944068	0.002104
2060.982216	-0.037191
2061.020363	-0.020903
2061.058510	0.023278
2061.096658	0.027351
2061.134805	-0.019885
2061.172952	-0.039635
2061.211099	-0.000271
2061.249247	0.037734
2061.287394	0.014524
2061.325541	-0.030880
2061.363688	-0.026875
2061.401836	0.016560
2061.439983	0.028165
2061.478130	-0.009976
2061.516277	-0.039295
2061.554425	-0.018392
2061.592572	0.018731
2061.630719	0.014524
2061.668866	-0.024364
2061.707014	-0.032033
2061.745161	0.007601
2061.783308	0.024704
2061.821456	-0.004547
2061.859603	-0.028911
2061.897750	-0.008823
2061.935897	0.026468
2061.974045	0.027147
2062.012192	-0.006990
2062.050339	-0.023007
2062.088486	0.006040
2062.126634	0.033662
2062.164781	0.016288
2062.202928	-0.019614
2062.241075	-0.021785
2062.279223	0.006922
2062.317370	0.014184
2062.355517	-0.019614
2062.393665	-0.038888
2062.431812	-0.015270
2062.469959	0.014795
2062.508106	0.012352
2062.546254	-0.021582
2062.584401	-0.030676
2062.622548	0.002104
2062.660695	0.020632
2062.698843	0.000611
2062.736990	-0.031898
2062.775137	-0.033323
2062.813284	0.004615
2062.851432	0.017781
2062.889579	-0.009094
2062.927726	-0.018867
2062.965873	0.006922
2063.004021	0.033323
2063.042168	0.017510
2063.080315	-0.025179
2063.118463	-0.031490
2063.156610	-0.002240
2063.194757	0.011673
2063.232904	-0.008891
2063.271052	-0.029726
2063.309199	-0.012691
2063.347346	0.015745
2063.385493	0.010791
2063.423641	-0.012148
2063.461788	-0.020428
2063.499935	-0.003936
2063.538082	0.009569
2063.576230	-0.004072
2063.614377	-0.027147
2063.652524	-0.026672
2063.690671	-0.002307
2063.728819	0.001425
2063.766966	-0.021242
2063.805113	-0.036988
2063.843261	-0.021650
2063.881408	0.005701
2063.919555	0.004004
2063.957702	-0.019614
2063.995850	-0.017578
2064.033997	0.006244
2064.072144	0.015134
2064.110291	-0.002918
2064.148439	-0.021718
2064.186586	-0.008958
2064.224733	0.009637
2064.262880	0.005972
2064.301028	-0.019614
2064.339175	-0.028301
2064.377322	-0.005769
2064.415469	0.003665
2064.453617	-0.015270
2064.491764	-0.023957
2064.529911	0.014320
2064.568059	0.073432
2064.606206	0.059723
2064.644353	-0.017849
2064.682500	-0.051511
2064.720648	-0.022193
2064.758795	0.019478
2064.796942	0.010587
2064.835089	-0.015270
2064.873237	-0.010384
2064.911384	-0.002307
2064.949531	-0.021650
2064.987678	-0.056058
2065.025826	-0.059045
2065.063973	-0.010044
2065.102120	0.035359
2065.140267	0.022803
2065.178415	-0.010316
2065.216562	-0.017238
2065.254709	0.010316
2065.292857	0.024568
2065.331004	-0.003801
2065.369151	-0.024568
2065.407298	-0.003258
2065.445446	0.013370
2065.483593	-0.000204
2065.521740	-0.021378
2065.559887	-0.023957
2065.598035	0.015067
2065.636182	0.036852
2065.674329	-0.010316
2065.712476	-0.042078
2065.750624	0.000950
2065.788771	0.069700
2065.826918	0.081441
2065.865065	0.012080
2065.903213	-0.019953
2065.941360	-0.006583
2065.979507	0.039499
2066.017655	0.065221
2066.055802	-0.055108
2066.093949	-0.097797
2066.132096	-0.008687
2066.170244	-0.026061
2066.208391	-0.055787
2066.246538	-0.046014
2066.284685	-0.040585
2066.322833	0.019003
2066.360980	0.014727
2066.399127	-0.061420
2066.437274	-0.070039
2066.475422	-0.022736
2066.513569	0.028165
2066.551716	0.123586
2066.589864	0.143336
2066.628011	-0.002986
2066.666158	-0.029794
2066.704305	0.005701
2066.742453	-0.060538
2066.780600	-0.038481
2066.818747	0.040720
2066.856894	0.071532
2066.895042	0.055923
2066.933189	-0.037191
2066.971336	-0.086327
2067.009483	0.015067
2067.047631	0.087345
2067.085778	-0.015270
2067.123925	-0.071736
2067.162072	-0.021650
2067.200220	0.014116
2067.238367	0.054701
2067.276514	-0.003258
2067.314662	-0.050018
2067.352809	0.017374
2067.390956	-0.005904
2067.429103	-0.076079
2067.467251	-0.076079
2067.505398	-0.048661
2067.543545	-0.021242
2067.581692	-0.016085
2067.619840	-0.029590
2067.657987	-0.032644
2067.696134	0.009162
2067.734281	0.034884
2067.772429	-0.007465
2067.810576	-0.037938
2067.848723	-0.039770
2067.886870	-0.007940
2067.925018	0.042349
2067.963165	0.029183
2068.001312	-0.011402
2068.039460	-0.006651
2068.077607	0.017035
2068.115754	0.012080
2068.153901	-0.011809
2068.192049	-0.013981
2068.230196	0.022260
2068.268343	0.052190
2068.306490	0.024704
2068.344638	-0.024975
2068.382785	-0.022532
2068.420932	0.014727
2068.459079	0.021446
2068.497227	-0.008416
2068.535374	-0.032644
2068.573521	-0.019614
2068.611668	0.001900
2068.649816	-0.008008
2068.687963	-0.032644
2068.726110	-0.028301
2068.764258	0.001493
2068.802405	0.016831
2068.840552	-0.006651
2068.878699	-0.030948
2068.916847	-0.018324
2068.954994	-0.002240
2068.993141	0.005429
2069.031288	-0.000814
2069.069436	-0.005362
2069.107583	0.023346
2069.145730	0.034002
2069.183877	0.007194
2069.222025	-0.008687
2069.260172	-0.003733
2069.298319	0.017374
2069.336466	0.023346
2069.374614	0.002715
2069.412761	-0.007873
2069.450908	-0.001425
2069.489056	0.012895
2069.527203	0.007330
2069.565350	-0.015270
2069.603497	-0.020157
2069.641645	-0.008416
2069.679792	0.005226
2069.717939	-0.002240
2069.756086	-0.022464
2069.794234	-0.011809
2069.832381	0.012963
2069.870528	0.008687
2069.908675	-0.005565
2069.946823	-0.010927
2069.984970	0.003054
2070.023117	0.015949
2070.061265	0.001765
2070.099412	-0.015270
2070.137559	-0.011945
2070.175706	0.008280
2070.213854	0.016967
2070.252001	-0.006990
2070.290148	-0.024432
2070.328295	-0.012488
2070.366443	0.005226
2070.404590	0.012895
2070.442737	-0.002443
2070.480884	-0.003122
2070.519032	0.014116
2070.557179	0.010791
2070.595326	-0.002715
2070.633473	-0.012623
2070.671621	-0.007601
2070.709768	0.009637
2070.747915	0.010723
2070.786063	-0.013506
2070.824210	-0.025993
2070.862357	-0.015406
2070.900504	-0.002240
2070.938652	-0.005429
2070.976799	-0.019953
2071.014946	-0.021446
2071.053093	-0.004072
2071.091241	0.002104
2071.129388	-0.011945
2071.167535	-0.020292
2071.205682	-0.011402
2071.243830	0.004140
2071.281977	-0.002375
2071.320124	-0.016492
2071.358271	-0.015270
2071.396419	-0.001425
2071.434566	0.001289
2071.472713	-0.010044
2071.510861	-0.018664
2071.549008	-0.012691
2071.587155	0.003868
2071.625302	0.007465
2071.663450	-0.004344
2071.701597	-0.013234
2071.739744	-0.005090
2071.777891	0.012827
2071.816039	0.010791
2071.854186	-0.011673
2071.892333	-0.011062
2071.930480	0.000068
2071.968628	0.006447
2072.006775	-0.002240
2072.044922	-0.023957
2072.083069	-0.005701
2072.121217	0.018188
2072.159364	0.006447
2072.197511	-0.006990
2072.235659	-0.016492
2072.273806	-0.012759
2072.311953	0.006108
2072.350100	0.002104
2072.388248	-0.000543
2072.426395	-0.000407
2072.464542	-0.003190
2072.502689	0.002104
2072.540837	-0.006787
2072.578984	-0.001765
2072.617131	0.021718
2072.655278	0.020360
2072.693426	-0.000068
2072.731573	-0.016288
2072.769720	-0.017646
2072.807867	0.003936
2072.846015	0.016763
2072.884162	0.008144
2072.922309	0.002104
2072.960457	0.010791
2072.998604	0.009569
2073.036751	-0.005701
2073.074898	-0.014116
2073.113046	-0.014659
2073.151193	-0.004683
2073.189340	-0.000136
2073.227487	-0.013777
2073.265635	-0.027079
2073.303782	-0.021650
2073.341929	-0.010927
2073.380076	-0.006583
2073.418224	-0.014388
2073.456371	-0.018460
2073.494518	-0.015270
2073.532666	-0.010927
2073.570813	-0.005362
2073.608960	-0.010927
2073.647107	-0.004547
2073.685255	0.009230
2073.723402	0.007398
2073.761549	-0.004886
2073.799696	-0.014659
2073.837844	-0.006583
2073.875991	0.012623
2073.914138	0.010587
2073.952285	0.001222
2073.990433	-0.001289
2074.028580	0.002104
2074.066727	0.010791
2074.104874	-0.002647
2074.143022	-0.016288
2074.181169	-0.003122
2074.219316	0.008008
2074.257464	0.004344
2074.295611	-0.005837
2074.333758	-0.012963
2074.371905	-0.002647
2074.410053	0.008483
2074.448200	0.005633
2074.486347	-0.004819
2074.524494	-0.007465
2074.562642	0.004208
2074.600789	0.001425
2074.638936	-0.013302
2074.677083	-0.015745
2074.715231	-0.008483
2074.753378	0.005633
2074.791525	0.004411
2074.829672	-0.010927
2074.867820	-0.010927
2074.905967	-0.006583
2074.944114	-0.000814
2074.982262	-0.002579
2075.020409	-0.016017
2075.058556	-0.003597
2075.096703	0.010044
2075.134851	-0.004276
2075.172998	-0.013573
2075.211145	-0.007737
2075.249292	0.005429
2075.287440	0.011605
2075.325587	0.000679
2075.363734	-0.011945
2075.401881	-0.003733
2075.440029	0.006447
2075.478176	-0.007601
2075.516323	-0.012284
2075.554470	0.004208
2075.592618	0.010044
2075.630765	0.005837
2075.668912	-0.002240
2075.707060	-0.003529
2075.745207	-0.002647
2075.783354	-0.015270
2075.821501	-0.017510
2075.859649	-0.002918
2075.897796	-0.000271
2075.935943	-0.009298
2075.974090	-0.004819
2076.012238	0.010316
2076.050385	0.014252
2076.088532	-0.005362
2076.126679	-0.020360
2076.164827	-0.003122
2076.202974	0.007601
2076.241121	-0.001765
2076.279268	-0.008687
2076.317416	-0.006787
2076.355563	0.003258
2076.393710	-0.006583
2076.431858	-0.027622
2076.470005	-0.009501
2076.508152	0.006447
2076.546299	-0.006922
2076.584447	-0.013641
2076.622594	-0.014388
2076.660741	-0.002579
2076.698888	0.009501
2076.737036	-0.011809
2076.775183	-0.036309
2076.813330	-0.015474
2076.851477	0.033119
2076.889625	0.063931
2076.927772	0.041603
2076.965919	-0.001222
2077.004066	-0.017238
2077.042214	-0.025247
2077.080361	-0.039770
2077.118508	-0.035427
2077.156656	-0.014116
2077.194803	0.013302
2077.232950	0.021582
2077.271097	-0.031015
2077.309245	-0.050290
2077.347392	0.027690
2077.385539	0.077233
2077.423686	0.035359
2077.461834	0.003868
2077.499981	0.014727
2077.538128	-0.003529
2077.576275	-0.060130
2077.614423	-0.066035
2077.652570	0.018392
2077.690717	0.083613
2077.728865	0.051104
2077.767012	-0.022464
2077.805159	-0.055244
2077.843306	-0.022803
2077.881454	-0.002240
2077.919601	-0.048457
2077.957748	-0.050493
2077.995895	0.002036
2078.034043	0.026333
2078.072190	0.008212
2078.110337	-0.017646
2078.148484	0.026943
2078.186632	0.048932
2078.224779	-0.029997
2078.262926	-0.070107
2078.301073	-0.057552
2078.339221	-0.027622
2078.377368	0.031355
2078.415515	0.056805
2078.453663	0.092028
2078.491810	0.126505
2078.529957	0.066578
2078.568104	-0.034748
2078.606252	-0.086463
2078.644399	-0.084766
2078.682546	-0.061827
2078.720693	-0.027554
2078.758841	0.006244
2078.796988	0.042485
2078.835135	-0.011266
2078.873282	-0.112524
2078.911430	-0.013845
2078.949577	0.086327
2078.987724	0.067257
2079.025871	0.081984
2079.064019	0.000407
2079.102166	-0.063252
2079.140313	-0.065017
2079.178461	-0.156298
2079.216608	-0.092435
2079.254755	0.130509
2079.292902	0.139332
2079.331050	-0.011402
2079.369197	-0.054497
2079.407344	-0.072007
2079.445491	-0.047236
2079.483639	0.045403
2079.521786	-0.010927
2079.559933	-0.013573
2079.598080	0.103769
2079.636228	0.040788
2079.674375	-0.038006
2079.712522	-0.073432
2079.750669	-0.067392
2079.788817	0.074043
2079.826964	0.069089
2079.865111	-0.035291
2079.903259	-0.036241
2079.941406	-0.030948
2079.979553	0.007262
2080.017700	0.043299
2080.055848	-0.011741
2080.093995	-0.029726
2080.132142	0.006108
2080.170289	-0.044996
2080.208437	-0.099901
2080.246584	-0.044114
2080.284731	0.028844
2080.322878	0.097661
2080.361026	0.097457
2080.399173	-0.001493
2080.437320	0.001900
2080.475467	-0.014049
2080.513615	-0.055583
2080.551762	0.030405
2080.589909	0.056873
2080.628057	0.006447
2080.666204	-0.003190
2080.704351	-0.036988
2080.742498	-0.087820
2080.780646	-0.017578
2080.818793	0.014116
2080.856940	-0.010927
2080.895087	0.064270
2080.933235	0.024704
2080.971382	-0.066646
2081.009529	-0.020632
2081.047676	0.004140
2081.085824	-0.016017
2081.123971	-0.017238
2081.162118	-0.025450
2081.200266	-0.063049
2081.238413	-0.085852
2081.276560	-0.011402
2081.314707	0.060673
2081.352855	0.055108
2081.391002	0.054226
2081.429149	0.086870
2081.467296	0.036377
2081.505444	-0.039499
2081.543591	-0.017917
2081.581738	0.004954
2081.619885	-0.024297
2081.658033	-0.004344
2081.696180	0.066374
2081.734327	0.017238
2081.772474	-0.039295
2081.810622	-0.024432
2081.848769	0.004751
2081.886916	0.086870
2081.925064	0.018053
2081.963211	-0.083748
2082.001358	-0.041738
2082.039505	-0.077912
2082.077653	-0.131527
2082.115800	-0.073772
2082.153947	0.098543
2082.192094	0.219279
2082.230242	0.118632
2082.268389	-0.015338
2082.306536	-0.087345
2082.344683	-0.068682
2082.382831	-0.048254
2082.420978	-0.098408
2082.459125	0.038006
2082.497272	0.124401
2082.535420	-0.010927
2082.573567	-0.070514
2082.611714	-0.080423
2082.649862	-0.004004
2082.688009	0.088974
2082.726156	-0.042349
2082.764303	-0.093453
2082.802451	0.030812
2082.840598	0.076622
2082.878745	0.004886
2082.916892	-0.135463
2082.955040	-0.034816
2082.993187	0.165868
2083.031334	0.053344
2083.069481	-0.095218
2083.107629	-0.029929
2083.145776	0.023075
2083.183923	-0.014795
2083.222070	-0.104244
2083.260218	-0.146051
2083.298365	-0.065763
2083.336512	0.049882
2083.374660	0.112660
2083.412807	0.016288
2083.450954	0.013641
2083.489101	0.137974
2083.527249	-0.087413
2083.565396	-0.191250
2083.603543	-0.033594
2083.641690	-0.027554
2083.679838	0.219279
2083.717985	0.307032
2083.756132	-0.064474
2083.794279	-0.015677
2083.832427	0.121211
2083.870574	-0.149919
2083.908721	-0.208421
2083.946868	-0.089517
2083.985016	-0.030812
2084.023163	0.078387
2084.061310	0.030744
2084.099458	-0.117546
2084.137605	0.040042
2084.175752	0.177745
2084.213899	0.000271
2084.252047	-0.047168
2084.290194	-0.027147
2084.328341	-0.055040
2084.366488	-0.015949
2084.404636	-0.098204
2084.442783	-0.124604
2084.480930	0.029590
2084.519077	0.078319
2084.557225	-0.041874
2084.595372	-0.078387
2084.633519	0.082798
2084.671667	0.138178
2084.709814	0.025043
2084.747961	-0.012963
2084.786108	-0.030948
2084.824256	-0.045675
2084.862403	-0.040585
2084.900550	-0.084766
2084.938697	-0.087074
2084.976845	-0.016288
2085.014992	0.156434
2085.053139	0.440255
2085.091286	0.336147
2085.129434	-0.108588
2085.167581	-0.070718
2085.205728	0.054837
2085.243875	-0.151616
2085.282023	-0.230749
2085.320170	-0.131730
2085.358317	0.005972
2085.396465	-0.019614
2085.434612	-0.146593
2085.472759	-0.122976
2085.510906	-0.021514
2085.549054	0.021107
2085.587201	-0.029726
2085.625348	0.055923
2085.663495	0.282667
2085.701643	0.180188
2085.739790	-0.015270
2085.777937	-0.005565
2085.816084	-0.076486
2085.854232	-0.072754
2085.892379	-0.061827
2085.930526	-0.119514
2085.968673	-0.048050
2086.006821	-0.024975
2086.044968	-0.033391
2086.083115	0.042349
2086.121263	0.155620
2086.159410	0.111574
2086.197557	-0.050968
2086.235704	-0.027554
2086.273852	-0.038277
2086.311999	-0.106484
2086.350146	-0.060334
2086.388293	-0.038752
2086.426441	-0.006990
2086.464588	0.045335
2086.502735	0.113338
2086.540882	0.074926
2086.579030	-0.048525
2086.617177	-0.034069
2086.655324	-0.034544
2086.693471	-0.060673
2086.731619	0.004683
2086.769766	0.123722
2086.807913	0.084834
2086.846061	-0.062099
2086.884208	0.016763
2086.922355	0.058570
2086.960502	-0.025790
2086.998650	-0.083748
2087.036797	-0.087685
2087.074944	0.001086
2087.113091	-0.036309
2087.151239	-0.030880
2087.189386	0.157452
2087.227533	0.306150
2087.265680	0.217379
2087.303828	-0.048322
2087.341975	-0.076079
2087.380122	0.000882
2087.418269	-0.104516
2087.456417	-0.152905
2087.494564	-0.103362
2087.532711	-0.044114
2087.570859	-0.041399
2087.609006	-0.106552
2087.647153	-0.103973
2087.685300	-0.058027
2087.723448	-0.039363
2087.761595	-0.061759
2087.799742	-0.076962
2087.837889	-0.032644
2087.876037	-0.006583
2087.914184	-0.012963
2087.952331	-0.018460
2087.990478	-0.011130
2088.028626	0.008823
2088.066773	-0.000882
2088.104920	-0.012759
2088.143067	-0.006651
2088.181215	0.006244
2088.219362	0.027215
2088.257509	0.082527
2088.295657	0.171501
2088.333804	0.135260
2088.371951	0.044521
2088.410098	0.124061
2088.448246	0.152837
2088.486393	0.010044
2088.524540	-0.041806
2088.562687	-0.030744
2088.600835	-0.027079
2088.638982	-0.035834
2088.677129	-0.089110
2088.715276	-0.058027
2088.753424	-0.015881
2088.791571	-0.041806
2088.829718	-0.062302
2088.867866	-0.055923
2088.906013	0.002104
2088.944160	0.026604
2088.982307	-0.041942
2089.020455	-0.055719
2089.058602	0.006447
2089.096749	0.002104
2089.134896	-0.033526
2089.173044	-0.029658
2089.211191	-0.009976
2089.249338	0.004954
2089.287485	-0.012691
2089.325633	-0.026468
2089.363780	-0.007873
2089.401927	0.007194
2089.440074	0.006176
2089.478222	-0.013234
2089.516369	-0.010927
2089.554516	0.009501
2089.592664	0.013302
2089.630811	0.005429
2089.668958	-0.005429
2089.707105	0.006447
2089.745253	0.023618
2089.783400	0.131120
2089.821547	0.520407
2089.859694	0.380872
2089.897842	-0.385894
2089.935989	-0.016017
2089.974136	0.362004
2090.012283	-0.058705
2090.050431	-0.147883
2090.088578	-0.154466
2090.126725	0.170483
2090.164872	0.106348
2090.203020	-0.259457
2090.241167	-0.111574
2090.279314	-0.023957
2090.317462	-0.006583
2090.355609	-0.115442
2090.393756	0.048729
2090.431903	0.138246
2090.470051	-0.209506
2090.508198	-0.067596
2090.546345	-0.114560
2090.584492	-0.160846
2090.622640	0.069293
2090.660787	-0.127048
2090.698934	-0.137092
2090.737081	-0.066510
2090.775229	-0.029047
2090.813376	0.028165
2090.851523	-0.142046
2090.889670	-0.095964
2090.927818	0.018867
2090.965965	0.024297
2091.004112	-0.014320
2091.042260	-0.115374
2091.080407	-0.008416
2091.118554	0.098815
2091.156701	0.037802
2091.194849	-0.053208
2091.232996	-0.071736
2091.271143	0.057484
2091.309290	0.088974
2091.347438	-0.020903
2091.385585	-0.078455
2091.423732	-0.008619
2091.461879	0.104651
2091.500027	0.067257
2091.538174	-0.048254
2091.576321	-0.042824
2091.614468	0.061284
2091.652616	0.108588
2091.690763	0.017646
2091.728910	-0.067392
2091.767058	-0.010180
2091.805205	0.088974
2091.843352	0.071939
2091.881499	-0.043639
2091.919647	-0.067867
2091.957794	0.031626
2091.995941	0.097254
2092.034088	0.033798
2092.072236	-0.061895
2092.110383	-0.030065
2092.148530	0.075197
2092.186677	0.079880
2092.224825	-0.018460
2092.262972	-0.073772
2092.301119	-0.003529
